model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
llama3.1-8b-4bit,short_answer,¿En qué trimestre del plan de estudios se ubica?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué trimestre del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",Tercer trimestre,El curso Análisis de Datos en Ciberseguridad se ubica en el tercer trimestre del plan de estudios.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt,0.85,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representan los laboratorios?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota final representan los laboratorios?

Da una respuesta breve y directa, en una sola frase.",75%,No tengo suficiente información para responder a la pregunta.,MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.67,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso MC1001 Análisis de Datos en Ciberseguridad permite la modalidad de suficiencia.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt,0.92,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Cuál es la vigencia del programa?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es la vigencia del programa?

Da una respuesta breve y directa, en una sola frase.",2023,La vigencia del programa del curso Análisis de Datos en Ciberseguridad es 2023.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,0.84,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde a la resolución de casos de estudio?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué porcentaje de la evaluación corresponde a la resolución de casos de estudio?

Da una respuesta breve y directa, en una sola frase.",20%,No tengo suficiente información para responder a esta pregunta.,MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.48,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,short_answer,¿En qué trimestre se imparte esta materia?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿En qué trimestre se imparte esta materia?

Da una respuesta breve y directa, en una sola frase.",Cuarto trimestre,El curso de Seguridad y Criptografía de la Maestría en Ciberseguridad se imparte en el cuarto trimestre.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt,0.97,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,short_answer,¿De qué curso de Blockchain es requisito esta materia?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿De qué curso de Blockchain es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC4001 Blockchain y Ledger Distribuidos,No tengo suficiente información para responder a esta pregunta.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC1001-Análisis de datos en ciberseguridad.txt,0.66,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota corresponde al examen final?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota corresponde al examen final?

Da una respuesta breve y directa, en una sola frase.",30%,No tengo suficiente información para responder a la pregunta.,MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt,0.67,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,short_answer,¿Cuántas horas de clase por semana tiene el curso?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Cuántas horas de clase por semana tiene el curso?

Da una respuesta breve y directa, en una sola frase.",4 horas,El curso Seguridad y Criptografía tiene 4 horas de clase por semana.,MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt,0.78,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,short_answer,"¿Quiénes son los autores del ""Handbook of applied cryptography"" incluido en la bibliografía?","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Quiénes son los autores del ""Handbook of applied cryptography"" incluido en la bibliografía?

Da una respuesta breve y directa, en una sola frase.","Menezes, Van Oorschot y Vanstone",No tengo suficiente información para responder a esta pregunta.,MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC6104-Diseño de Experimentos.txt;MC1003-Seguridad y Criptografía.txt,0.66,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la calificación representan las tareas?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué porcentaje de la calificación representan las tareas?

Da una respuesta breve y directa, en una sola frase.",50%,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, las tareas representan el 50% de la calificación.",MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt;MC3001-Seguridad de Software Avanzado.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,1.06,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,short_answer,¿Permite este curso la posibilidad de reconocimiento?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Permite este curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso permite la posibilidad de reconocimiento.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt;MC3001-Seguridad de Software Avanzado.txt,0.7,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representa el estudio de casos?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota final representa el estudio de casos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, el estudio de casos representa el 40% de la nota final.",MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,1.03,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-4bit,short_answer,¿En qué trimestre se ubica el curso?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué trimestre se ubica el curso?

Da una respuesta breve y directa, en una sola frase.",Primer trimestre,El curso Políticas y Gobernanza en Ciberseguridad se ubica en el primer trimestre.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt,0.88,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota corresponde a la investigación bibliográfica?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,La investigación bibliográfica corresponde al 20% de la nota en el curso Políticas y Gobernanza en Ciberseguridad.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC6104-Diseño de Experimentos.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.81,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-4bit,short_answer,¿Cuál es la vigencia de este programa?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es la vigencia de este programa?

Da una respuesta breve y directa, en una sola frase.",2023,No tengo suficiente información para responder a esta pregunta.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt,0.67,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-4bit,short_answer,¿Cuántas horas extraclase por semana se requieren?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuántas horas extraclase por semana se requieren?

Da una respuesta breve y directa, en una sola frase.",14 horas,14 horas extraclase por semana.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,0.62,Políticas y Gobernanza en Ciberseguridad,MC1006,
llama3.1-8b-4bit,short_answer,¿En qué área del plan de estudios se ubica este curso?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿En qué área del plan de estudios se ubica este curso?

Da una respuesta breve y directa, en una sola frase.",Área de tópicos electivos profesionalizantes,El curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad se ubica en el área de tópicos electivos profesionalizantes.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt,1.08,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-4bit,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso de Seguridad de Software Avanzado permite la modalidad de suficiencia.",MC3001-Seguridad de Software Avanzado.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt,0.85,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota valen las tareas programadas?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota valen las tareas programadas?

Da una respuesta breve y directa, en una sola frase.",40%,No tengo suficiente información para responder a esta pregunta.,MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.66,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-4bit,short_answer,¿De qué curso de defensa y ataque es requisito esta materia?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿De qué curso de defensa y ataque es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC3006 Defensa y Ataque de Sistemas,No tengo suficiente información para responder a esta pregunta.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt,0.67,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final corresponde al examen final?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota final corresponde al examen final?

Da una respuesta breve y directa, en una sola frase.",30%,No tengo suficiente información para responder a esta pregunta.,MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt;MC6004-Sistemas Operativos Avanzados.txt;MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt,0.6,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-4bit,short_answer,¿Cuál es el valor porcentual del reporte de lecturas?,"En el curso Seguridad de Software Avanzado de la Maestría en Ciberseguridad, ¿Cuál es el valor porcentual del reporte de lecturas?

Da una respuesta breve y directa, en una sola frase.",10%,No tengo suficiente información para responder a la pregunta.,MC3001-Seguridad de Software Avanzado.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC1003-Seguridad y Criptografía.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC3010-Cibercrimen.txt,0.67,Seguridad de Software Avanzado,MC3001,
llama3.1-8b-4bit,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,El curso Cibercrimen es electivo.,MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1003-Seguridad y Criptografía.txt,0.67,Cibercrimen,MC3010,
llama3.1-8b-4bit,short_answer,¿Permite la posibilidad de reconocimiento?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Permite la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, la posibilidad de reconocimiento es sí.",MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1003-Seguridad y Criptografía.txt,0.68,Cibercrimen,MC3010,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representa la investigación?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota final representa la investigación?

Da una respuesta breve y directa, en una sola frase.",40%,La investigación bibliográfica representa el 20% de la nota final en el curso Cibercrimen de la Maestría en Ciberseguridad.,MC2301-Planificación estratégica de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3010-Cibercrimen.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.91,Cibercrimen,MC3010,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde al estudio de casos?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué porcentaje de la evaluación corresponde al estudio de casos?

Da una respuesta breve y directa, en una sola frase.",40%,No tengo suficiente información para responder a la pregunta.,MC1103-Gerencia de tecnología de información.txt;MC3010-Cibercrimen.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC3010-Cibercrimen.txt,0.5,Cibercrimen,MC3010,
llama3.1-8b-4bit,short_answer,¿Qué software específico se menciona en los contenidos para el análisis de datos?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué software específico se menciona en los contenidos para el análisis de datos?

Da una respuesta breve y directa, en una sola frase.",SPSS,No tengo suficiente información para responder a la pregunta.,MC1001-Análisis de datos en ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC3001-Seguridad de Software Avanzado.txt;MC1001-Análisis de datos en ciberseguridad.txt,0.63,Cibercrimen,MC3010,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota representan las pruebas cortas o comprobaciones?,"En el curso Cibercrimen de la Maestría en Ciberseguridad, ¿Qué porcentaje de la nota representan las pruebas cortas o comprobaciones?

Da una respuesta breve y directa, en una sola frase.",20%,No tengo suficiente información para responder a la pregunta.,MC1003-Seguridad y Criptografía.txt;MC3010-Cibercrimen.txt;MC1001-Análisis de datos en ciberseguridad.txt;MC6004-Sistemas Operativos Avanzados.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.55,Cibercrimen,MC3010,
llama3.1-8b-4bit,short_answer,¿En qué año se aprobó y actualizó este programa?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué año se aprobó y actualizó este programa?

Da una respuesta breve y directa, en una sola frase.",2025,El programa de la Maestría en Gerencia de Tecnologías de la Información fue aprobado y actualizado en el año 2025.,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.93,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final es la investigación en sistema empresarial?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final es la investigación en sistema empresarial?

Da una respuesta breve y directa, en una sola frase.",40%,No tengo suficiente información para responder a la pregunta.,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.53,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-4bit,short_answer,¿En qué semestre del programa se ubica este curso?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre del programa se ubica este curso?

Da una respuesta breve y directa, en una sola frase.",I semestre,El curso Sistemas Estratégicos Empresariales se ubica en el primer semestre del programa de Maestría en Gerencia de Tecnologías de la Información.,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt,1.01,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje total suman los dos exámenes parciales?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje total suman los dos exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",40%,No tengo suficiente información para responder a esta pregunta.,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6104-Diseño de Experimentos.txt,0.38,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-4bit,short_answer,¿Cuántas horas de clase por semana tiene la materia?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántas horas de clase por semana tiene la materia?

Da una respuesta breve y directa, en una sola frase.",3 horas,No tengo suficiente información para responder a la pregunta.,MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.62,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-4bit,short_answer,¿Quién es el autor de los artículos sobre las cinco fuerzas competitivas citados?,"En el curso Sistemas Estratégicos Empresariales de la Maestría en Gerencia de Tecnologías de la Información, ¿Quién es el autor de los artículos sobre las cinco fuerzas competitivas citados?

Da una respuesta breve y directa, en una sola frase.",Michael Porter,No tengo suficiente información para responder a esta pregunta.,MC1101-Sistemas Estratégicos Empresariales.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1006-Políticas y Gobernanza en Ciberseguridad.txt,0.54,Sistemas Estratégicos Empresariales,MC1101,
llama3.1-8b-4bit,short_answer,¿Permite este curso la suficiencia?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite este curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso MC1103-Gerencia de tecnología de información no permite la suficiencia.",MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC7201-Introducción a la Investigación.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt,0.77,Gerencia de Tecnología de Información,MC1103,
llama3.1-8b-4bit,short_answer,¿En qué semestre del programa se ubica (indicado como código)?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre del programa se ubica (indicado como código)?

Da una respuesta breve y directa, en una sola frase.",P4 semestre,El curso Gerencia de Tecnología de Información se ubica en el 1er semestre del programa de Maestría de Gerencia de Tecnologías de la Información.,MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt,1.06,Gerencia de Tecnología de Información,MC1103,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde al estudio de casos?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde al estudio de casos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, el estudio de casos corresponde al 40% de la evaluación.",MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC6004-Sistemas Operativos Avanzados.txt,0.95,Gerencia de Tecnología de Información,MC1103,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota es la investigación bibliográfica y exposición?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota es la investigación bibliográfica y exposición?

Da una respuesta breve y directa, en una sola frase.",20%,La investigación bibliográfica y exposición representan el 20% de la nota en el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información.,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt,0.99,Gerencia de Tecnología de Información,MC1103,
llama3.1-8b-4bit,short_answer,¿Cuántas horas extraclase se requieren semanalmente?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántas horas extraclase se requieren semanalmente?

Da una respuesta breve y directa, en una sola frase.",9 horas,9 horas extraclase por semana.,MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.57,Gerencia de Tecnología de Información,MC1103,
llama3.1-8b-4bit,short_answer,¿Es posible el reconocimiento del curso?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Es posible el reconocimiento del curso?

Da una respuesta breve y directa, en una sola frase.",No,"No, no es posible el reconocimiento del curso.",MC7201-Introducción a la Investigación.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt,0.59,Gerencia de Tecnología de Información,MC1103,
llama3.1-8b-4bit,short_answer,¿Permite este curso la posibilidad de reconocimiento?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite este curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"No, el curso MC1201 Administración financiera de tecnología de información no permite la posibilidad de reconocimiento.",MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.81,Administración Financiera de TI,MC1201,
llama3.1-8b-4bit,short_answer,¿En qué semestre se ubica la materia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre se ubica la materia?

Da una respuesta breve y directa, en una sola frase.",2do semestre,El curso Administración Financiera de TI se ubica en el 2do semestre del Programa de Maestría de Gerencia de Tecnologías de la Información.,MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1201-Administración financiera de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt,1.03,Administración Financiera de TI,MC1201,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje total de la nota suman los dos exámenes parciales?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje total de la nota suman los dos exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,No tengo suficiente información.,MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt,0.35,Administración Financiera de TI,MC1201,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,No tengo suficiente información para responder a esta pregunta.,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC6104-Diseño de Experimentos.txt,0.43,Administración Financiera de TI,MC1201,
