model_key,category,question,composed_question,expected_answer,predicted_answer,retrieved_sources,generation_time_s,curso,codigo,error
qwen2.5-3b,short_answer,¿Cuántas horas extraclase se requieren semanalmente?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántas horas extraclase se requieren semanalmente?

Da una respuesta breve y directa, en una sola frase.",9 horas,Se requieren 9 horas extraclase semanalmente.,MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.35,Gerencia de Tecnología de Información,MC1103,
qwen2.5-3b,short_answer,¿Es posible el reconocimiento del curso?,"En el curso Gerencia de Tecnología de Información de la Maestría en Gerencia de Tecnologías de la Información, ¿Es posible el reconocimiento del curso?

Da una respuesta breve y directa, en una sola frase.",No,No es posible el reconocimiento del curso.,MC7201-Introducción a la Investigación.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt,0.29,Gerencia de Tecnología de Información,MC1103,
qwen2.5-3b,short_answer,¿Permite este curso la posibilidad de reconocimiento?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite este curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, permite la posibilidad de reconocimiento.",MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.31,Administración Financiera de TI,MC1201,
qwen2.5-3b,short_answer,¿En qué semestre se ubica la materia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre se ubica la materia?

Da una respuesta breve y directa, en una sola frase.",2do semestre,El curso Administración Financiera de TI se ubica en el 2do semestre del Programa de Maestría en Gerencia de Tecnologías de la Información.,MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1201-Administración financiera de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.67,Administración Financiera de TI,MC1201,
qwen2.5-3b,short_answer,¿Qué porcentaje total de la nota suman los dos exámenes parciales?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje total de la nota suman los dos exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,10%,MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt,0.15,Administración Financiera de TI,MC1201,
qwen2.5-3b,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,20%,MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC6104-Diseño de Experimentos.txt,0.15,Administración Financiera de TI,MC1201,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota representan las comprobaciones de lectura?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las comprobaciones de lectura?

Da una respuesta breve y directa, en una sola frase.",15%,No hay información sobre comprobaciones de lectura en el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información.,MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC6104-Diseño de Experimentos.txt,0.56,Administración Financiera de TI,MC1201,
qwen2.5-3b,short_answer,¿Permite el curso la suficiencia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,No indica que permite la suficiencia.,MC2301-Planificación estratégica de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt;MC1201-Administración financiera de tecnología de información.txt,0.29,Administración Financiera de TI,MC1201,
qwen2.5-3b,short_answer,¿De qué curso de nivel II es requisito esta materia?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿De qué curso de nivel II es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6204 Administración y estrategia de proyectos II,El curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información no es un requisito de ningún otro curso de nivel II según la información proporcionada.,MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1003-Seguridad y Criptografía.txt,0.71,Administración y Estrategia de Proyectos I,MC1203,
qwen2.5-3b,short_answer,¿Cuál es el tipo de curso según los datos generales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuál es el tipo de curso según los datos generales?

Da una respuesta breve y directa, en una sola frase.",Teórico,El curso Administración y Estrategia de Proyectos I es un curso teórico obligatorio de 4 créditos en la Maestría en Gerencia de Tecnologías de la Información.,MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt,0.72,Administración y Estrategia de Proyectos I,MC1203,
qwen2.5-3b,short_answer,¿En qué semestre del programa se ubica?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre del programa se ubica?

Da una respuesta breve y directa, en una sola frase.",3er semestre,El curso Administración y Estrategia de Proyectos I se ubica en el 3er semestre del programa de Maestría en Gerencia de Tecnologías de la Información.,MC1203-Administración y estrategia de proyectos I.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.66,Administración y Estrategia de Proyectos I,MC1203,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?

Da una respuesta breve y directa, en una sola frase.",30%,No hay información sobre ensayos individuales en el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información.,MC6004-Sistemas Operativos Avanzados.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt,0.62,Administración y Estrategia de Proyectos I,MC1203,
qwen2.5-3b,short_answer,¿Qué porcentaje de la evaluación es la resolución de casos prácticos?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación es la resolución de casos prácticos?

Da una respuesta breve y directa, en una sola frase.",25%,25%,MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC1003-Seguridad y Criptografía.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,0.15,Administración y Estrategia de Proyectos I,MC1203,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?

Da una respuesta breve y directa, en una sola frase.",25%,20%,MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt,0.15,Administración y Estrategia de Proyectos I,MC1203,
qwen2.5-3b,short_answer,¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?

Da una respuesta breve y directa, en una sola frase.",4 faltas,No hay información sobre el número de faltas de asistencia injustificadas necesarias para reprobar el curso en el texto proporcionado.,MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.52,Planificación Estratégica de TI,MC2301,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representa la resolución de casos?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final representa la resolución de casos?

Da una respuesta breve y directa, en una sola frase.",40%,40%,MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1103-Gerencia de tecnología de información.txt,0.17,Planificación Estratégica de TI,MC2301,
qwen2.5-3b,short_answer,¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?

Da una respuesta breve y directa, en una sola frase.",30 minutos,No se menciona cuántos minutos después de la hora oficial de entrada se considera ausencia.,MC1203-Administración y estrategia de proyectos I.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt,0.46,Planificación Estratégica de TI,MC2301,
qwen2.5-3b,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,40%,MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.17,Planificación Estratégica de TI,MC2301,
qwen2.5-3b,short_answer,¿Permite el curso la suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,No permite la suficiencia.,MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1203-Administración y estrategia de proyectos I.txt,0.26,Planificación Estratégica de TI,MC2301,
qwen2.5-3b,short_answer,"¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?","En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?

Da una respuesta breve y directa, en una sola frase.",40%,40%,MC2301-Planificación estratégica de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1101-Sistemas Estratégicos Empresariales.txt;MC1003-Seguridad y Criptografía.txt;MC1103-Gerencia de tecnología de información.txt,0.15,Planificación Estratégica de TI,MC2301,
qwen2.5-3b,short_answer,¿En qué periodo del plan de estudios se ubica?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿En qué periodo del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",II Periodo,"El curso Teoría de Autómatas se ubica en el periodo del Plan de Estudios de Maestría en Computación con Énfasis en Ciencias de la Computación, en el bloque correspondiente a la asignatura II.",MC6003-Teoría de Autómatas.txt;MC6104-Diseño de Experimentos.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.85,Teoría de Autómatas,MC6003,
qwen2.5-3b,short_answer,¿Quién es el profesor titular del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Erick Mata Montero,No se menciona el nombre del profesor titular del curso Teoría de Autómatas en el contexto proporcionado.,MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt,0.54,Teoría de Autómatas,MC6003,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representa el examen final?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué porcentaje de la nota final representa el examen final?

Da una respuesta breve y directa, en una sola frase.",30%,El examen final representa 25% de la nota final en el curso Teoría de Autómatas.,MC6004-Sistemas Operativos Avanzados.txt;MC1003-Seguridad y Criptografía.txt;MC6104-Diseño de Experimentos.txt;MC6003-Teoría de Autómatas.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.46,Teoría de Autómatas,MC6003,
qwen2.5-3b,short_answer,¿Cuál es el porcentaje asignado al examen parcial?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el porcentaje asignado al examen parcial?

Da una respuesta breve y directa, en una sola frase.",20%,No hay información sobre el porcentaje asignado al examen parcial en el curso Teoría de Autómatas.,MC1003-Seguridad y Criptografía.txt;MC6003-Teoría de Autómatas.txt;MC6004-Sistemas Operativos Avanzados.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1101-Sistemas Estratégicos Empresariales.txt,0.45,Teoría de Autómatas,MC6003,
qwen2.5-3b,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,No se menciona explícitamente la modalidad de suficiencia en el curso Teoría de Autómatas.,MC6003-Teoría de Autómatas.txt;MC6102-Análisis de Algoritmos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt,0.57,Teoría de Autómatas,MC6003,
qwen2.5-3b,short_answer,¿Quiénes son los autores principales del libro de texto base?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quiénes son los autores principales del libro de texto base?

Da una respuesta breve y directa, en una sola frase.",Hopcroft et al.,El libro de texto base para el curso Teoría de Autómatas no menciona autores específicos en el contexto proporcionado.,MC6104-Diseño de Experimentos.txt;MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC6003-Teoría de Autómatas.txt,0.58,Teoría de Autómatas,MC6003,
qwen2.5-3b,short_answer,¿De qué curso de redes es requisito esta materia?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿De qué curso de redes es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6006 Redes de Computadores Avanzadas,El curso de Redes Avanzadas no es requisito del curso Sistemas Operativos Avanzados en esta versión del programa de maestría en computación.,MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt;MC7201-Introducción a la Investigación.txt,0.67,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿Cuál es la duración mínima exigida para la presentación oral?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cuál es la duración mínima exigida para la presentación oral?

Da una respuesta breve y directa, en una sola frase.",16 minutos,La duración mínima exigida para la presentación oral es 16 minutos.,MC6004-Sistemas Operativos Avanzados.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt,0.41,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿En qué formato deben confeccionarse los reportes de proyectos y el paper?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué formato deben confeccionarse los reportes de proyectos y el paper?

Da una respuesta breve y directa, en una sola frase.",IEEE Transactions,"Los reportes de proyectos y el paper deben confeccionarse en formato de resúmenes escritos, con cada resumen dividido en dos partes: un resumen del material del paper y la respuesta a cinco preguntas claves sobre el artículo científico.",MC6004-Sistemas Operativos Avanzados.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1103-Gerencia de tecnología de información.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1103-Gerencia de tecnología de información.txt,0.88,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿En qué idioma debe estar escrito el paper de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué idioma debe estar escrito el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,No se menciona específicamente el idioma en el que debe estar escrito el paper de investigación en el curso Sistemas Operativos Avanzados.,MC6003-Teoría de Autómatas.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC7201-Introducción a la Investigación.txt,0.59,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿Qué porcentaje total de la nota suman los tres proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué porcentaje total de la nota suman los tres proyectos programados?

Da una respuesta breve y directa, en una sola frase.",30%,30%,MC6004-Sistemas Operativos Avanzados.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1203-Administración y estrategia de proyectos I.txt;MC1003-Seguridad y Criptografía.txt,0.14,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,No se indica el nombre del profesor titular del curso Sistemas Operativos Avanzados en el contexto proporcionado.,MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6104-Diseño de Experimentos.txt,0.53,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿En qué periodo del plan de estudios se imparte?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué periodo del plan de estudios se imparte?

Da una respuesta breve y directa, en una sola frase.",I Periodo,"El curso Análisis de Algoritmos se imparte en el periodo del Plan de Estudios de Maestría en Computación con Énfasis en Ciencias de la Computación, en el bloque correspondiente a la asignatura I.",MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt,0.87,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿En qué horario se dictan las clases los martes?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué horario se dictan las clases los martes?

Da una respuesta breve y directa, en una sola frase.",6:00 p. m. a 8:50 p. m.,No hay información sobre el horario de clases de martes en el documento proporcionado.,MC6003-Teoría de Autómatas.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt;MC1203-Administración y estrategia de proyectos I.txt;MC6102-Análisis de Algoritmos.txt,0.43,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Quién es el profesor del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Quién es el profesor del curso?

Da una respuesta breve y directa, en una sola frase.",José E. Araya,No se proporciona información sobre quién es el profesor del curso en el contexto dado.,MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt,0.46,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representan las tareas e investigaciones?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan las tareas e investigaciones?

Da una respuesta breve y directa, en una sola frase.",50%,50%,MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt;MC1003-Seguridad y Criptografía.txt;MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt,0.19,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,50%,MC1003-Seguridad y Criptografía.txt;MC6004-Sistemas Operativos Avanzados.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6102-Análisis de Algoritmos.txt,0.16,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Cuál es el libro de texto de carácter obligatorio?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Cuál es el libro de texto de carácter obligatorio?

Da una respuesta breve y directa, en una sola frase.",Fundamentos de Algoritmia de Brassard y Bratley,"El libro de texto de carácter obligatorio es ""Fundamentos de Algoritmia"" de Brassard y Bratley.",MC6102-Análisis de Algoritmos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt;MC7201-Introducción a la Investigación.txt,0.56,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,El curso Diseño de Experimentos es un curso electivo.,MC6104-Diseño de Experimentos.txt;MC6102-Análisis de Algoritmos.txt;MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt,0.37,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿De qué curso de Seminario de Investigación es requisito?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿De qué curso de Seminario de Investigación es requisito?

Da una respuesta breve y directa, en una sola frase.",MC-7203 – Seminario de Investigación - Tesis II,El curso de Diseño de Experimentos es requisito de la asignatura Seminario de Investigación.,MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt,0.47,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representan los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan los proyectos?

Da una respuesta breve y directa, en una sola frase.",35%,40% del total de la nota final representa los proyectos en el curso Diseño de Experimentos de la Maestría en Ciencias de la Computación.,MC6004-Sistemas Operativos Avanzados.txt;MC1003-Seguridad y Criptografía.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6104-Diseño de Experimentos.txt;MC6104-Diseño de Experimentos.txt,0.56,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿En qué idioma deben escribirse los reportes de los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿En qué idioma deben escribirse los reportes de los proyectos?

Da una respuesta breve y directa, en una sola frase.",Inglés,Los reportes de los proyectos deben escribirse en inglés.,MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC1103-Gerencia de tecnología de información.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.35,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Permite el curso la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso Diseño de Experimentos no permite la suficiencia.",MC6102-Análisis de Algoritmos.txt;MC6104-Diseño de Experimentos.txt;MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt,0.42,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota corresponde al segundo examen parcial?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota corresponde al segundo examen parcial?

Da una respuesta breve y directa, en una sola frase.",25%,25%,MC1003-Seguridad y Criptografía.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC2301-Planificación estratégica de tecnología de información.txt;MC6104-Diseño de Experimentos.txt,0.14,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Cuál es el correquisito obligatorio de este curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Cuál es el correquisito obligatorio de este curso?

Da una respuesta breve y directa, en una sola frase.",MC-7205 Tema Selecto de Investigación,El correquisito obligatorio de este curso es MC-7205 Tema Selecto de Investigación.,MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6104-Diseño de Experimentos.txt;MC6102-Análisis de Algoritmos.txt;MC2301-Planificación estratégica de tecnología de información.txt,0.49,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representa la presentación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué porcentaje de la nota final representa la presentación?

Da una respuesta breve y directa, en una sola frase.",25%,5%,MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt;MC1003-Seguridad y Criptografía.txt;MC6104-Diseño de Experimentos.txt,0.16,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿Qué herramienta es obligatoria para preparar las presentaciones?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué herramienta es obligatoria para preparar las presentaciones?

Da una respuesta breve y directa, en una sola frase.",Beamer,La herramienta obligatoria para preparar las presentaciones es Beamer.,MC7201-Introducción a la Investigación.txt;MC6004-Sistemas Operativos Avanzados.txt;MC7201-Introducción a la Investigación.txt;MC6102-Análisis de Algoritmos.txt;MC1103-Gerencia de tecnología de información.txt,0.37,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿En qué idioma debe escribirse el paper de investigación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿En qué idioma debe escribirse el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,El paper de investigación debe escribirse en inglés.,MC7201-Introducción a la Investigación.txt;MC7201-Introducción a la Investigación.txt;MC6003-Teoría de Autómatas.txt;MC1103-Gerencia de tecnología de información.txt;MC6004-Sistemas Operativos Avanzados.txt,0.33,Introducción a la Investigación,MC7201,
