model_key,category,question,composed_question,expected_answer,predicted_answer,generation_time_s,curso,codigo,error
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la evaluación es la resolución de casos prácticos?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación es la resolución de casos prácticos?

Da una respuesta breve y directa, en una sola frase.",25%,La resolución de casos prácticos representa un 25% de la evaluación del curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información.,6.52,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?

Da una respuesta breve y directa, en una sola frase.",25%,25%,4.77,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-f16,short_answer,¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?

Da una respuesta breve y directa, en una sola frase.",4 faltas,El curso se reprueba con 4 faltas de asistencia injustificadas.,5.47,Planificación Estratégica de TI,MC2301,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota final representa la resolución de casos?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final representa la resolución de casos?

Da una respuesta breve y directa, en una sola frase.",40%,40% de la nota final.,4.97,Planificación Estratégica de TI,MC2301,
llama3.1-8b-f16,short_answer,¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?

Da una respuesta breve y directa, en una sola frase.",30 minutos,30 minutos después de la hora oficial de entrada.,5.11,Planificación Estratégica de TI,MC2301,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,La investigación bibliográfica corresponde a un 20% de la evaluación del curso Planificación Estratégica de TI.,5.71,Planificación Estratégica de TI,MC2301,
llama3.1-8b-f16,short_answer,¿Permite el curso la suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información no permite la suficiencia.",6.07,Planificación Estratégica de TI,MC2301,
llama3.1-8b-f16,short_answer,"¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?","En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?

Da una respuesta breve y directa, en una sola frase.",40%,"40% de la nota representan las pruebas cortas, comprobaciones y ensayos en el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información.",6.58,Planificación Estratégica de TI,MC2301,
llama3.1-8b-f16,short_answer,¿En qué periodo del plan de estudios se ubica?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿En qué periodo del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",II Periodo,El curso Teoría de Autómatas se ubica en el II Periodo del Plan de Estudios de Maestría en Computación con énfasis en Ciencias de la Computación.,6.43,Teoría de Autómatas,MC6003,
llama3.1-8b-f16,short_answer,¿Quién es el profesor titular del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Erick Mata Montero,El profesor titular del curso Teoría de Autómatas de la Maestría en Computación es Erick Mata Montero.,5.86,Teoría de Autómatas,MC6003,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota final representa el examen final?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué porcentaje de la nota final representa el examen final?

Da una respuesta breve y directa, en una sola frase.",30%,El examen final representa el 30% de la nota final del curso Teoría de Autómatas de la Maestría en Computación.,6.0,Teoría de Autómatas,MC6003,
llama3.1-8b-f16,short_answer,¿Cuál es el porcentaje asignado al examen parcial?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el porcentaje asignado al examen parcial?

Da una respuesta breve y directa, en una sola frase.",20%,El examen parcial representa el 20% de la nota final del curso Teoría de Autómatas de la Maestría en Computación.,6.04,Teoría de Autómatas,MC6003,
llama3.1-8b-f16,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso Teoría de Autómatas de la Maestría en Computación permite la modalidad de suficiencia.",5.88,Teoría de Autómatas,MC6003,
llama3.1-8b-f16,short_answer,¿Quiénes son los autores principales del libro de texto base?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quiénes son los autores principales del libro de texto base?

Da una respuesta breve y directa, en una sola frase.",Hopcroft et al.,"El libro de texto base del curso Teoría de Autómatas de la Maestría en Computación es ""Introducción a la Teoría de Autómatas, Lenguajes y Computación"" de Hopcroft et al.",6.8,Teoría de Autómatas,MC6003,
llama3.1-8b-f16,short_answer,¿De qué curso de redes es requisito esta materia?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿De qué curso de redes es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6006 Redes de Computadores Avanzadas,No se menciona en el documento que el curso de Sistemas Operativos Avanzados sea requisito de algún curso de redes.,5.75,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-f16,short_answer,¿Cuál es la duración mínima exigida para la presentación oral?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cuál es la duración mínima exigida para la presentación oral?

Da una respuesta breve y directa, en una sola frase.",16 minutos,La duración mínima exigida para la presentación oral es de 16 minutos.,5.46,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-f16,short_answer,¿En qué formato deben confeccionarse los reportes de proyectos y el paper?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué formato deben confeccionarse los reportes de proyectos y el paper?

Da una respuesta breve y directa, en una sola frase.",IEEE Transactions,Los reportes de proyectos y el paper deben confeccionarse con LATEX (formato de IEEE Transactions).,5.71,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-f16,short_answer,¿En qué idioma debe estar escrito el paper de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué idioma debe estar escrito el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,El paper de investigación debe estar escrito en inglés.,5.22,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-f16,short_answer,¿Qué porcentaje total de la nota suman los tres proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué porcentaje total de la nota suman los tres proyectos programados?

Da una respuesta breve y directa, en una sola frase.",30%,Los tres proyectos programados suman un 30% de la nota total del curso.,5.43,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-f16,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,Dr. Francisco J. Torres-Rojas.,5.08,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-f16,short_answer,¿En qué periodo del plan de estudios se imparte?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué periodo del plan de estudios se imparte?

Da una respuesta breve y directa, en una sola frase.",I Periodo,El curso Análisis de Algoritmos de la Maestría en Computación se imparte en el I Periodo del Plan de Estudios de Maestría en Computación con Énfasis en Ciencias de la Computación.,6.72,Análisis de Algoritmos,MC6102,
llama3.1-8b-f16,short_answer,¿En qué horario se dictan las clases los martes?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué horario se dictan las clases los martes?

Da una respuesta breve y directa, en una sola frase.",6:00 p. m. a 8:50 p. m.,No se proporciona información sobre el horario específico de las clases del curso Análisis de Algoritmos en la descripción del curso.,5.94,Análisis de Algoritmos,MC6102,
llama3.1-8b-f16,short_answer,¿Quién es el profesor del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Quién es el profesor del curso?

Da una respuesta breve y directa, en una sola frase.",José E. Araya,"El profesor del curso Análisis de Algoritmos de la Maestría en Computación es José E. Araya, Ph.D.",5.93,Análisis de Algoritmos,MC6102,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota final representan las tareas e investigaciones?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan las tareas e investigaciones?

Da una respuesta breve y directa, en una sola frase.",50%,Las tareas e investigaciones representan el 50% de la nota final en el curso Análisis de Algoritmos de la Maestría en Computación.,6.1,Análisis de Algoritmos,MC6102,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,50%,4.78,Análisis de Algoritmos,MC6102,
llama3.1-8b-f16,short_answer,¿Cuál es el libro de texto de carácter obligatorio?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Cuál es el libro de texto de carácter obligatorio?

Da una respuesta breve y directa, en una sola frase.",Fundamentos de Algoritmia de Brassard y Bratley,"El libro de texto de carácter obligatorio para el curso Análisis de Algoritmos de la Maestría en Computación es ""Brassard, G., Bratley, P. Fundamentos de Algoritmia. Prentice Hall, 1997"".",7.12,Análisis de Algoritmos,MC6102,
llama3.1-8b-f16,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,Este curso es electivo.,4.91,Diseño de Experimentos,MC6104,
llama3.1-8b-f16,short_answer,¿De qué curso de Seminario de Investigación es requisito?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿De qué curso de Seminario de Investigación es requisito?

Da una respuesta breve y directa, en una sola frase.",MC-7203 – Seminario de Investigación - Tesis II,MC-7203 – Seminario de Investigación - Tesis II.,5.34,Diseño de Experimentos,MC6104,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota final representan los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan los proyectos?

Da una respuesta breve y directa, en una sola frase.",35%,Los proyectos representan un 35% de la nota final.,5.18,Diseño de Experimentos,MC6104,
llama3.1-8b-f16,short_answer,¿En qué idioma deben escribirse los reportes de los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿En qué idioma deben escribirse los reportes de los proyectos?

Da una respuesta breve y directa, en una sola frase.",Inglés,Los reportes deben estar escritos en inglés.,5.09,Diseño de Experimentos,MC6104,
llama3.1-8b-f16,short_answer,¿Permite el curso la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso de Diseño de Experimentos de la Maestría en Computación no permite la suficiencia.",5.67,Diseño de Experimentos,MC6104,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota corresponde al segundo examen parcial?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota corresponde al segundo examen parcial?

Da una respuesta breve y directa, en una sola frase.",25%,El segundo examen parcial corresponde al 25% de la nota.,5.35,Diseño de Experimentos,MC6104,
llama3.1-8b-f16,short_answer,¿Cuál es el correquisito obligatorio de este curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Cuál es el correquisito obligatorio de este curso?

Da una respuesta breve y directa, en una sola frase.",MC-7205 Tema Selecto de Investigación,El correquisito obligatorio del curso Introducción a la Investigación de la Maestría en Computación es MC-7205 Tema Selecto de Investigación.,6.19,Introducción a la Investigación,MC7201,
llama3.1-8b-f16,short_answer,¿Qué porcentaje de la nota final representa la presentación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué porcentaje de la nota final representa la presentación?

Da una respuesta breve y directa, en una sola frase.",25%,La presentación representa un 25% de la nota final.,5.23,Introducción a la Investigación,MC7201,
llama3.1-8b-f16,short_answer,¿Qué herramienta es obligatoria para preparar las presentaciones?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué herramienta es obligatoria para preparar las presentaciones?

Da una respuesta breve y directa, en una sola frase.",Beamer,Beamer.,4.81,Introducción a la Investigación,MC7201,
llama3.1-8b-f16,short_answer,¿En qué idioma debe escribirse el paper de investigación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿En qué idioma debe escribirse el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,El paper de investigación debe estar escrito en inglés.,5.15,Introducción a la Investigación,MC7201,
llama3.1-8b-f16,short_answer,¿Quién es el profesor titular del curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,El profesor titular del curso Introducción a la Investigación de la Maestría en Computación es Dr. Francisco J. Torres-Rojas.,5.96,Introducción a la Investigación,MC7201,
llama3.1-8b-f16,short_answer,¿Permite el curso la posibilidad de reconocimiento?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Permite el curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"No, el curso Introducción a la Investigación de la Maestría en Computación no permite la posibilidad de reconocimiento.",5.77,Introducción a la Investigación,MC7201,
llama3.1-8b-f16,open_ended,¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?

Da una respuesta completa y explicativa.",Facilitar la distinción de vectores de ataque y permitir una toma de decisiones más precisa en la respuesta a incidentes.,"El propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC) es mejorar la eficiencia y la precisión en la toma de decisiones para responder a incidentes de seguridad. La inteligencia artificial puede ayudar a analizar grandes cantidades de datos en tiempo real, identificar patrones y amenazas, y proporcionar recomendaciones para la respuesta a incidentes. Esto permite a los operadores de SOC tomar decisiones más informadas y rápidas, lo que puede reducir el tiempo de respuesta y minimizar el impacto de los incidentes de seguridad.",9.89,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-f16,open_ended,¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?

Da una respuesta completa y explicativa.","Conceptos de estadística y cálculo diferencial integral, como distribuciones de probabilidad, regresiones y optimización.","Para tener un buen desempeño en el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, el estudiante debe dominar varios temas matemáticos específicos. A continuación, se presentan algunos de los conceptos matemáticos más importantes que se mencionan en el programa del curso:

1. **Distribuciones de probabilidad**: El estudiante debe conocer las diferentes distribuciones de probabilidad, como la distribución normal, la distribución binomial, la distribución exponencial, entre otras. Esto es importante para entender cómo se distribuyen los datos y cómo se pueden modelar.
2. **Regresión lineal simple**: La regresión lineal simple es un modelo estadístico que se utiliza para predecir la relación entre dos variables. El estudiante debe conocer cómo se calcula la pendiente y la intersección de la recta de regresión, así como cómo se evalúa la calidad del modelo.
3. **Regresión logarítmica**: La regresión logarítmica es un modelo estadístico que se utiliza para predecir la relación entre dos variables cuando la relación no es lineal. El estudiante debe conocer cómo se calcula la pendiente y la intersección de la recta de regresión, así como cómo se evalúa la calidad del modelo.
4. **Á",17.03,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-f16,open_ended,¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?

Da una respuesta completa y explicativa.","Provee técnicas de detección de anomalías, minería de datos en tiempo real y procesamiento distribuido para analizar grandes volúmenes de datos.","El curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad contribuye a la perfilación del comportamiento humano y de software de varias maneras:

1. **Análisis de datos**: El curso enseña a los estudiantes a analizar grandes cantidades de datos para identificar patrones y tendencias que pueden ayudar a predecir el comportamiento de personas y software. Esto incluye técnicas de minería de datos, análisis de anomalías y detección de fraude.
2. **Modelos de aprendizaje automático**: El curso introduce a los estudiantes a los modelos de aprendizaje automático, que pueden ser utilizados para predecir el comportamiento de personas y software. Estos modelos pueden ser entrenados con datos históricos para identificar patrones y tendencias que pueden ayudar a predecir el comportamiento futuro.
3. **Perfilación de comportamiento**: El curso enseña a los estudiantes a crear perfiles de comportamiento de personas y software, que pueden ser utilizados para identificar patrones y tendencias que pueden ayudar a predecir el comportamiento futuro. Esto incluye técnicas de clustering, regresión y análisis de redes.
4. **Privacidad**: El curso enfatiza la importancia de la privacidad en la perfilación del comportamiento humano y de software. Los estudiantes aprenden a utilizar técnicas",17.02,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-f16,open_ended,¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?

Da una respuesta completa y explicativa.",La capacidad de desarrollar soluciones para el descubrimiento de conocimiento y análisis de amenazas mediante herramientas de análisis de datos.,"Según el documento MC1001-Análisis de datos en ciberseguridad, el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad tiene como objetivo general desarrollar soluciones para detección de anomalías, descubrimiento de conocimiento, análisis de amenazas y diagnóstico de software en ciberseguridad.

En particular, el objetivo específico del curso es:

* ""Analizar anomalías en bitácoras de sistemas con el propósito de identificar conductas fraudulentas por medio de modelos de aprendizaje automático.""

Por lo tanto, el estudiante que completa este curso desarrollará la capacidad de analizar anomalías en bitácoras de sistemas y utilizar modelos de aprendizaje automático para identificar conductas fraudulentas, lo que implica desarrollar habilidades para el diagnóstico de software en ciberseguridad.

En otras palabras, el estudiante aprenderá a utilizar técnicas de análisis de datos y aprendizaje automático para identificar patrones anormales en los datos de sistemas y detectar posibles amenazas o vulnerabilidades en la seguridad del software. Esto requiere una comprensión profunda de los conceptos de ciberseguridad, análisis de datos y aprendizaje automático, así como la capacidad de aplicar estas habilidades en un entorno práctico.",16.91,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-f16,open_ended,¿En qué consiste la metodología de evaluación práctica del curso?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué consiste la metodología de evaluación práctica del curso?

Da una respuesta completa y explicativa.",Se basa principalmente en laboratorios (75% de la nota) y la resolución de casos de estudio (20%).,"La metodología de evaluación práctica del curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad consiste en la combinación de diferentes actividades y componentes para evaluar el desempeño de los estudiantes. A continuación, se presentan los componentes de la evaluación práctica del curso:

1. **Laboratorios**: Representan el 75% de la evaluación total. Los estudiantes deben participar en actividades prácticas en laboratorios, donde aplicarán los conceptos teóricos aprendidos en el curso.
2. **Resolución de casos de estudio**: Representa el 20% de la evaluación total. Los estudiantes deben resolver casos de estudio relacionados con la ciberseguridad, donde deben aplicar los conceptos teóricos y prácticos aprendidos en el curso.
3. **Reporte de Lecturas**: Representa el 5% de la evaluación total. Los estudiantes deben realizar un reporte de lecturas sobre temas relacionados con la ciberseguridad, donde deben analizar y sintetizar la información aprendida en el curso.

En resumen, la metodología de evaluación práctica del curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad se enfoca en evaluar la capacidad de los estudiantes para aplicar los conceptos teóricos y prácticos",17.02,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-f16,open_ended,¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?

Da una respuesta completa y explicativa.","Se estudian los filtros de Bloom, hashes localmente sensibles y árboles de Hoeffding.","Según el documento MC1001-Análisis de datos en ciberseguridad, en el curso se estudian varias técnicas de minería de datos, incluyendo la minería de patrones frecuentes, la detección de anomalías y la minería de datos en tiempo real (data stream mining). En particular, se mencionan las siguientes técnicas de minería de datos en tiempo real:

* Identificación de información relevante
* Filtros de Bloom
* Hashes localmente sensibles (LSH)
* Árboles de Hoeffding

Estas técnicas se utilizan para procesar grandes cantidades de datos en tiempo real, lo que es esencial en la ciberseguridad para detectar y responder a amenazas de manera rápida y efectiva. La minería de datos en tiempo real permite a los analistas de datos identificar patrones y tendencias en los datos en tiempo real, lo que les permite tomar decisiones informadas y tomar medidas preventivas para mitigar las amenazas.",13.82,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-f16,open_ended,¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?

Da una respuesta completa y explicativa.","Actúa como el medio para asegurar la confidencialidad, autenticidad e integridad de las comunicaciones y los datos almacenados.","La criptografía desempeña un papel fundamental en la infraestructura de Internet actual, ya que proporciona mecanismos para garantizar la confidencialidad, integridad y autenticidad de la información que se transmite a través de la red. La criptografía se utiliza para proteger la información contra interceptaciones, modificaciones y falsificaciones, lo que es esencial para mantener la seguridad y privacidad de los usuarios de Internet.

En la infraestructura de Internet, la criptografía se utiliza en diversas formas, como:

1. **Protocolos de seguridad**: La criptografía se utiliza en protocolos de seguridad como SSL/TLS (Secure Sockets Layer/Transport Layer Security) para cifrar la comunicación entre el servidor y el cliente, lo que garantiza la confidencialidad de la información.
2. **Autenticación**: La criptografía se utiliza para autenticar la identidad de los usuarios y los servidores, lo que evita que se acceda a la información sin autorización.
3. **Integridad**: La criptografía se utiliza para garantizar la integridad de la información, es decir, que la información no se modifique o altere durante la transmisión.
4. **Firma digital**: La criptografía se utiliza para crear firmas digitales, que son utilizadas para autenticar la identidad",17.06,Seguridad y Criptografía,MC1003,
llama3.1-8b-f16,open_ended,¿Qué aspectos avanzados de la matemática se exploran para entender los cifrados modernos?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué aspectos avanzados de la matemática se exploran para entender los cifrados modernos?

Da una respuesta completa y explicativa.","El estudio de curvas elípticas, ataques diferenciales y lineales, y el protocolo Diffie-Hellman.","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se exploran aspectos avanzados de la matemática para entender los cifrados modernos, específicamente en la sección de ""Tópicos Avanzados"". Algunos de los temas que se abordan en esta sección incluyen:

1. Esquemas de Compartición de Secretos (Secret Sharing Schemes): Estos esquemas permiten dividir una clave secreta en varias partes de manera que solo se pueda recuperar la clave original si se tienen todas las partes. Esto se basa en la teoría de la información y la teoría de números.
2. Protocolos criptográficos: Se estudian protocolos criptográficos avanzados, como el protocolo Diffie-Hellman, que permite a dos partes intercambiar una clave secreta sin que nadie más pueda escuchar la comunicación.
3. Técnicas computacionales multiparte: Se exploran técnicas para realizar cálculos criptográficos en varias partes, lo que permite mejorar la seguridad y la eficiencia de los algoritmos criptográficos.
4. Técnica Zero-knowledge proofs: Esta técnica permite a una parte demostrar que conoce una información sin revelar la información en sí misma. Esto se basa en la teoría de la computación y la teoría",16.95,Seguridad y Criptografía,MC1003,
llama3.1-8b-f16,open_ended,¿Qué diferencias conceptuales se analizan entre las primitivas de criptografía simétrica y asimétrica?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué diferencias conceptuales se analizan entre las primitivas de criptografía simétrica y asimétrica?

Da una respuesta completa y explicativa.","Se estudia el rol de las funciones hash, las firmas digitales y la infraestructura de llave pública y privada (PKI).","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se analizan las diferencias conceptuales entre las primitivas de criptografía simétrica y asimétrica.

La criptografía simétrica utiliza la misma clave para cifrar y descifrar un mensaje, lo que significa que el emisor y el receptor deben compartir la misma clave secreta. Las primitivas de criptografía simétrica incluyen algoritmos como el cifrado de bloques (por ejemplo, AES) y el cifrado de flujo (por ejemplo, RC4). Estos algoritmos son rápidos y eficientes, pero también son vulnerables a ataques de fuerza bruta y otros tipos de ataques.

Por otro lado, la criptografía asimétrica utiliza una clave pública para cifrar un mensaje y una clave privada para descifrarlo. La clave pública se puede compartir ampliamente, mientras que la clave privada se mantiene secreta. Las primitivas de criptografía asimétrica incluyen algoritmos como el algoritmo RSA y el algoritmo ElGamal. Estos algoritmos son más lentos que los algoritmos de criptografía simétrica, pero ofrecen una mayor seguridad ya que es más difícil que un atac",17.02,Seguridad y Criptografía,MC1003,
llama3.1-8b-f16,open_ended,¿Sobre qué tendencias futuras en el campo de la seguridad se discute en clase?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Sobre qué tendencias futuras en el campo de la seguridad se discute en clase?

Da una respuesta completa y explicativa.",Sobre los avances y desafíos que presenta la criptografía cuántica.,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se discute sobre tendencias futuras en el campo de la seguridad, específicamente sobre la criptografía cuántica. La criptografía cuántica es una área de investigación que busca desarrollar algoritmos y protocolos de criptografía que sean resistentes a los ataques de computadoras cuánticas, que pueden resolver problemas de factorización de números grandes de manera mucho más rápida que las computadoras clásicas. Esto plantea un desafío para la seguridad de la información, ya que los métodos de criptografía tradicionales pueden ser vulnerables a los ataques de computadoras cuánticas.

En el curso, se discute sobre las tendencias futuras en la criptografía cuántica, incluyendo la posibilidad de desarrollar algoritmos y protocolos de criptografía que sean resistentes a los ataques de computadoras cuánticas. También se analiza la seguridad de la información en un mundo donde las computadoras cuánticas pueden ser una realidad en el futuro cercano.

Además, se discute sobre otras tendencias futuras en el campo de la seguridad, como la seguridad de la información en la nube, la seguridad de los dispositivos móviles y la seguridad de los sistemas de Internet de las cosas (IoT",17.05,Seguridad y Criptografía,MC1003,
