model_key,category,question,composed_question,expected_answer,predicted_answer,generation_time_s,curso,codigo,error
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota representan las comprobaciones de lectura?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las comprobaciones de lectura?

Da una respuesta breve y directa, en una sola frase.",15%,La comprobación de lectura representa el 5% de la nota del curso de Administración Financiera de TI.,5.85,Administración Financiera de TI,MC1201,
llama3.1-8b-4bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso de Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información no permite la suficiencia.",6.09,Administración Financiera de TI,MC1201,
llama3.1-8b-4bit,short_answer,¿De qué curso de nivel II es requisito esta materia?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿De qué curso de nivel II es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6204 Administración y estrategia de proyectos II,No se especifica en el documento que el curso Administración y Estrategia de Proyectos I sea requisito de algún curso de nivel II.,5.94,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-4bit,short_answer,¿Cuál es el tipo de curso según los datos generales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuál es el tipo de curso según los datos generales?

Da una respuesta breve y directa, en una sola frase.",Teórico,El curso Administración y Estrategia de Proyectos I es un curso teórico.,5.65,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-4bit,short_answer,¿En qué semestre del programa se ubica?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre del programa se ubica?

Da una respuesta breve y directa, en una sola frase.",3er semestre,El curso Administración y Estrategia de Proyectos I se ubica en el 3er semestre del programa de Maestría en Gerencia de Tecnologías de la Información.,6.21,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?

Da una respuesta breve y directa, en una sola frase.",30%,30% de la nota final corresponde a la escritura de dos ensayos individuales.,5.63,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación es la resolución de casos prácticos?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación es la resolución de casos prácticos?

Da una respuesta breve y directa, en una sola frase.",25%,25%,5.11,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?

Da una respuesta breve y directa, en una sola frase.",25%,25%,5.09,Administración y Estrategia de Proyectos I,MC1203,
llama3.1-8b-4bit,short_answer,¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?

Da una respuesta breve y directa, en una sola frase.",4 faltas,El curso se reprueba con 4 faltas de asistencia injustificadas.,5.51,Planificación Estratégica de TI,MC2301,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representa la resolución de casos?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final representa la resolución de casos?

Da una respuesta breve y directa, en una sola frase.",40%,La resolución de casos representa el 40% de la nota final en el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información.,6.13,Planificación Estratégica de TI,MC2301,
llama3.1-8b-4bit,short_answer,¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?

Da una respuesta breve y directa, en una sola frase.",30 minutos,30 minutos después de la hora oficial de entrada se consideran para marcar ausencia.,5.5,Planificación Estratégica de TI,MC2301,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,La investigación bibliográfica corresponde al 20% de la evaluación del curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información.,6.22,Planificación Estratégica de TI,MC2301,
llama3.1-8b-4bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información no permite la suficiencia.",6.06,Planificación Estratégica de TI,MC2301,
llama3.1-8b-4bit,short_answer,"¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?","En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?

Da una respuesta breve y directa, en una sola frase.",40%,40%,5.13,Planificación Estratégica de TI,MC2301,
llama3.1-8b-4bit,short_answer,¿En qué periodo del plan de estudios se ubica?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿En qué periodo del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",II Periodo,El curso Teoría de Autómatas se ubica en el II Periodo del Plan de Estudios de Maestría en Computación con Énfasis en Ciencias de la Computación.,6.23,Teoría de Autómatas,MC6003,
llama3.1-8b-4bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Erick Mata Montero,El profesor titular del curso Teoría de Autómatas de la Maestría en Computación es Erick Mata Montero.,5.82,Teoría de Autómatas,MC6003,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representa el examen final?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué porcentaje de la nota final representa el examen final?

Da una respuesta breve y directa, en una sola frase.",30%,El examen final representa el 30% de la nota final.,5.4,Teoría de Autómatas,MC6003,
llama3.1-8b-4bit,short_answer,¿Cuál es el porcentaje asignado al examen parcial?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el porcentaje asignado al examen parcial?

Da una respuesta breve y directa, en una sola frase.",20%,20%,5.09,Teoría de Autómatas,MC6003,
llama3.1-8b-4bit,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"No, el curso Teoría de Autómatas de la Maestría en Computación no permite la modalidad de suficiencia.",5.87,Teoría de Autómatas,MC6003,
llama3.1-8b-4bit,short_answer,¿Quiénes son los autores principales del libro de texto base?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quiénes son los autores principales del libro de texto base?

Da una respuesta breve y directa, en una sola frase.",Hopcroft et al.,"Hopcroft, et al.",5.21,Teoría de Autómatas,MC6003,
llama3.1-8b-4bit,short_answer,¿De qué curso de redes es requisito esta materia?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿De qué curso de redes es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6006 Redes de Computadores Avanzadas,No se especifica en el documento que el curso de Sistemas Operativos Avanzados sea requisito de algún curso de redes.,5.8,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,short_answer,¿Cuál es la duración mínima exigida para la presentación oral?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cuál es la duración mínima exigida para la presentación oral?

Da una respuesta breve y directa, en una sola frase.",16 minutos,La duración mínima exigida para la presentación oral es de 16 minutos.,5.54,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,short_answer,¿En qué formato deben confeccionarse los reportes de proyectos y el paper?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué formato deben confeccionarse los reportes de proyectos y el paper?

Da una respuesta breve y directa, en una sola frase.",IEEE Transactions,Los reportes de proyectos y el paper deben confeccionarse con LATEX (formato de IEEE Transactions).,5.71,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,short_answer,¿En qué idioma debe estar escrito el paper de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué idioma debe estar escrito el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,El paper de investigación debe estar escrito en inglés.,5.4,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje total de la nota suman los tres proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué porcentaje total de la nota suman los tres proyectos programados?

Da una respuesta breve y directa, en una sola frase.",30%,Los tres proyectos programados suman un 30% de la nota total del curso.,5.56,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,Dr. Francisco J. Torres-Rojas.,5.31,Sistemas Operativos Avanzados,MC6004,
llama3.1-8b-4bit,short_answer,¿En qué periodo del plan de estudios se imparte?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué periodo del plan de estudios se imparte?

Da una respuesta breve y directa, en una sola frase.",I Periodo,El curso Análisis de Algoritmos de la Maestría en Computación se imparte en el I Periodo del Plan de Estudios de Maestría en Computación con Énfasis en Ciencias de la Computación.,6.38,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,short_answer,¿En qué horario se dictan las clases los martes?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué horario se dictan las clases los martes?

Da una respuesta breve y directa, en una sola frase.",6:00 p. m. a 8:50 p. m.,No tengo suficiente información para responder a esta pregunta.,5.33,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,short_answer,¿Quién es el profesor del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Quién es el profesor del curso?

Da una respuesta breve y directa, en una sola frase.",José E. Araya,"El profesor del curso Análisis de Algoritmos de la Maestría en Computación es José E. Araya, Ph.D.",5.86,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representan las tareas e investigaciones?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan las tareas e investigaciones?

Da una respuesta breve y directa, en una sola frase.",50%,50%,5.08,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,50%,5.09,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,short_answer,¿Cuál es el libro de texto de carácter obligatorio?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Cuál es el libro de texto de carácter obligatorio?

Da una respuesta breve y directa, en una sola frase.",Fundamentos de Algoritmia de Brassard y Bratley,"El libro de texto de carácter obligatorio para el curso Análisis de Algoritmos de la Maestría en Computación es ""Introduction to Algorithms"" de Cormen, Leiserson, Rivest y Stein.",6.28,Análisis de Algoritmos,MC6102,
llama3.1-8b-4bit,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,Este curso es electivo.,5.14,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,short_answer,¿De qué curso de Seminario de Investigación es requisito?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿De qué curso de Seminario de Investigación es requisito?

Da una respuesta breve y directa, en una sola frase.",MC-7203 – Seminario de Investigación - Tesis II,No se especifica en el documento proporcionado que el curso Diseño de Experimentos sea requisito de algún curso de Seminario de Investigación.,5.83,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representan los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan los proyectos?

Da una respuesta breve y directa, en una sola frase.",35%,"Los proyectos representan el 35% de la nota final, distribuido en cuatro componentes de 5%, 10%, 10% y 10%.",5.89,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,short_answer,¿En qué idioma deben escribirse los reportes de los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿En qué idioma deben escribirse los reportes de los proyectos?

Da una respuesta breve y directa, en una sola frase.",Inglés,Los reportes de los proyectos deben estar escritos en inglés.,5.43,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso de Diseño de Experimentos de la Maestría en Computación no permite la suficiencia.",5.77,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota corresponde al segundo examen parcial?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota corresponde al segundo examen parcial?

Da una respuesta breve y directa, en una sola frase.",25%,El segundo examen parcial corresponde a un 25% de la nota.,5.54,Diseño de Experimentos,MC6104,
llama3.1-8b-4bit,short_answer,¿Cuál es el correquisito obligatorio de este curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Cuál es el correquisito obligatorio de este curso?

Da una respuesta breve y directa, en una sola frase.",MC-7205 Tema Selecto de Investigación,El correquisito obligatorio del curso Introducción a la Investigación de la Maestría en Computación es MC-7205 Tema Selecto de Investigación.,6.03,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,short_answer,¿Qué porcentaje de la nota final representa la presentación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué porcentaje de la nota final representa la presentación?

Da una respuesta breve y directa, en una sola frase.",25%,La presentación representa el 25% de la nota final.,5.38,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,short_answer,¿Qué herramienta es obligatoria para preparar las presentaciones?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué herramienta es obligatoria para preparar las presentaciones?

Da una respuesta breve y directa, en una sola frase.",Beamer,Beamer.,5.11,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,short_answer,¿En qué idioma debe escribirse el paper de investigación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿En qué idioma debe escribirse el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,El paper de investigación debe estar escrito en inglés.,5.36,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,Dr. Francisco J. Torres-Rojas.,5.29,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,short_answer,¿Permite el curso la posibilidad de reconocimiento?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Permite el curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso permite la posibilidad de reconocimiento.",5.38,Introducción a la Investigación,MC7201,
llama3.1-8b-4bit,open_ended,¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?

Da una respuesta completa y explicativa.",Facilitar la distinción de vectores de ataque y permitir una toma de decisiones más precisa en la respuesta a incidentes.,"El propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC) es distinguir los vectores de ataque y tomar decisiones sobre la respuesta a los incidentes de forma más precisa. Esto se logra mediante la automatización de procesos y la capacidad de analizar grandes cantidades de datos en tiempo real, lo que permite a los SOC responder de manera más efectiva a amenazas y ataques cibernéticos.",7.67,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,open_ended,¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?

Da una respuesta completa y explicativa.","Conceptos de estadística y cálculo diferencial integral, como distribuciones de probabilidad, regresiones y optimización.","Para tener un buen desempeño en el curso Análisis de Datos en Ciberseguridad, el estudiante debe dominar los siguientes temas matemáticos específicos:

1. **Distribuciones de probabilidad**: Es fundamental entender las diferentes distribuciones de probabilidad, como la distribución normal, la distribución binomial, la distribución poisson, entre otras. Esto les permitirá analizar y comprender los patrones de comportamiento de los datos.
2. **Regresión lineal simple**: La regresión lineal simple es una técnica estadística para modelar la relación entre dos variables. El estudiante debe entender cómo funciona la regresión lineal simple y cómo se puede aplicar para predecir variables dependientes.
3. **Regresión logarítmica**: La regresión logarítmica es una extensión de la regresión lineal simple, que permite modelar relaciones entre variables con escalas muy diferentes. El estudiante debe entender cómo funciona la regresión logarítmica y cómo se puede aplicar para predecir variables dependientes.
4. **Árboles de regresión y decisión**: Los árboles de regresión y decisión son una técnica de aprendizaje automático que permite clasificar datos en categorías. El estudiante debe entender cómo funciona el algoritmo de árboles de",13.2,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,open_ended,¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?

Da una respuesta completa y explicativa.","Provee técnicas de detección de anomalías, minería de datos en tiempo real y procesamiento distribuido para analizar grandes volúmenes de datos.","El curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad contribuye a la perfilación del comportamiento humano y de software al proporcionar herramientas y técnicas para la detección de anomalías, la minería de datos en tiempo real, el procesamiento de datos distribuidos e ingeniería inversa automatizada. Estas herramientas y técnicas permiten a los estudiantes comprender y analizar los patrones de comportamiento de los usuarios y los sistemas de software, lo que puede ayudar a identificar posibles amenazas y vulnerabilidades.

Algunas de las técnicas y herramientas que se enseñan en este curso incluyen:

* Deteción de anomalías: Identificar patrones de comportamiento anormal en los datos de usuario o sistema.
* Minería de datos en tiempo real: Analizar grandes cantidades de datos en tiempo real para identificar patrones y tendencias.
* Procesamiento de datos distribuidos: Procesar grandes cantidades de datos en sistemas distribuidos para identificar patrones y tendencias.
* Ingeniería inversa automatizada: Analizar el código de software para identificar patrones y vulnerabilidades.

Estas técnicas y herramientas pueden ser utilizadas para:

* Identificar posibles amenazas y vulnerabilidades en los sistemas de software y los datos de usuario.
* Mejorar la",13.23,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,open_ended,¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?

Da una respuesta completa y explicativa.",La capacidad de desarrollar soluciones para el descubrimiento de conocimiento y análisis de amenazas mediante herramientas de análisis de datos.,"El curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad desarrolla en el estudiante las capacidades necesarias para el diagnóstico de software, específicamente en el contexto de la ciberseguridad. Al finalizar el curso, el estudiante estará en capacidad de:

1. Identificar y analizar patrones y anomalías en los datos de software, lo que le permite diagnosticar problemas y vulnerabilidades en los sistemas.
2. Utilizar técnicas de minería de datos y análisis de datos para identificar patrones de comportamiento y actividad en los sistemas, lo que ayuda a detectar posibles amenazas y vulnerabilidades.
3. Aplicar modelos de aprendizaje automático y técnicas de machine learning para mejorar la precisión y eficiencia en el diagnóstico de software.
4. Comprender la importancia de la privacidad y la seguridad en la gestión de datos de software, lo que le permite tomar decisiones informadas sobre la protección de la información y la prevención de amenazas.
5. Desarrollar habilidades para la interpretación y análisis de datos complejos, lo que le permite tomar decisiones informadas sobre la gestión de la seguridad de la información y la prevención de amenazas.

En resumen, el curso Análisis de Datos en Ciberseguridad desarrolla en el est",13.34,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,open_ended,¿En qué consiste la metodología de evaluación práctica del curso?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué consiste la metodología de evaluación práctica del curso?

Da una respuesta completa y explicativa.",Se basa principalmente en laboratorios (75% de la nota) y la resolución de casos de estudio (20%).,"La metodología de evaluación del curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad consiste en la combinación de clases magistrales con la incorporación de estrategias de evaluación focalizadas en comprobación de lectura, casos específicos de estudio, investigación bibliográfica, escritura de ensayos, conferencias, exámenes y otros. Se espera una alta participación de los estudiantes del curso, ya que se pretende realizar una integración entre los conceptos teóricos presentados con los respectivos casos de aplicación práctica.

La evaluación del curso se concentra en actividades específicas como las mencionadas en la metodología de enseñanza y aprendizaje. La evaluación se divide en los siguientes rubros:

* Pruebas cortas, tareas y trabajo en clase: 40%
* Estudio de casos: 40%
* Investigación bibliográfica y exposición: 20%

La evaluación del curso se concentra en actividades específicas como las mencionadas en la metodología de enseñanza y aprendizaje, como ejemplo de lo anterior se propone la evaluación siguiente:

* Pruebas cortas, tareas y trabajo en clase: 40%
* Estudio de casos: 40%
* Investigación bibliográfica y exposición: 20%

Total: 100%

La evaluación del curso",13.34,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,open_ended,¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?

Da una respuesta completa y explicativa.","Se estudian los filtros de Bloom, hashes localmente sensibles y árboles de Hoeffding.","Lo siento, pero no tengo suficiente información para responder a esta pregunta específica. El curso Análisis de Datos en Ciberseguridad menciona técnicas de minería de datos, pero no proporciona detalles sobre las técnicas específicas de minería de datos en tiempo real que se aplican en este contexto.

Sin embargo, puedo proporcionar una respuesta general sobre las técnicas de minería de datos en tiempo real. La minería de datos en tiempo real se refiere a la capacidad de analizar y procesar grandes cantidades de datos en tiempo real, lo que permite a los sistemas tomar decisiones informadas en tiempo real.

Algunas técnicas de minería de datos en tiempo real incluyen:

1. **Stream Mining**: Es una técnica de minería de datos que se enfoca en la extracción de patrones y conocimientos de flujos de datos en tiempo real.
2. **Análisis de Series Temporales**: Es una técnica de minería de datos que se enfoca en la extracción de patrones y conocimientos de series temporales de datos.
3. **Minería de Datos en Nube**: Es una técnica de minería de datos que se enfoca en la extracción de patrones y conocimientos de grandes cantidades de datos en la nube.
4. **Procesamiento de Datos en Paralelo**: Es una técnica de minería de datos que se",13.25,Análisis de Datos en Ciberseguridad,MC1001,
llama3.1-8b-4bit,open_ended,¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?

Da una respuesta completa y explicativa.","Actúa como el medio para asegurar la confidencialidad, autenticidad e integridad de las comunicaciones y los datos almacenados.","La criptografía desempeña un papel fundamental en la infraestructura de Internet actual, garantizando la confidencialidad, integridad y autenticidad de las comunicaciones y los datos en línea. La criptografía se utiliza para proteger las comunicaciones en Internet, permitiendo que los usuarios compartan información confidencial sin temor a la interceptación o alteración por parte de terceros malintencionados.

La criptografía se utiliza en diversas formas en la infraestructura de Internet, incluyendo:

1. **Autenticación**: La criptografía se utiliza para autenticar los usuarios y garantizar que sean quienes dicen ser. Esto se logra mediante el uso de algoritmos de criptografía como RSA y Diffie-Hellman.
2. **Integridad**: La criptografía se utiliza para garantizar la integridad de los datos, asegurando que sean modificados o alterados durante su transmisión.
3. **Confidencialidad**: La criptografía se utiliza para proteger la confidencialidad de los datos, asegurando que solo los destinatarios autorizados puedan acceder a ellos.
4. **Certificación**: La criptografía se utiliza para certificar la identidad de los servidores y los clientes, garantizando que sean legítimos y no estén siendo interceptados por tercer",13.26,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,open_ended,¿Qué aspectos avanzados de la matemática se exploran para entender los cifrados modernos?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué aspectos avanzados de la matemática se exploran para entender los cifrados modernos?

Da una respuesta completa y explicativa.","El estudio de curvas elípticas, ataques diferenciales y lineales, y el protocolo Diffie-Hellman.","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se exploran aspectos avanzados de la matemática para entender los cifrados modernos, como:

1. **Cifrado Simétrico**: Se estudian las probabilidades y la entropía en cifrado, así como los tipos de cifrados, como los Stream Ciphers y los Block Ciphers.
2. **Cifrado Asimétrico**: Se analiza la criptografía con llave pública, incluyendo el algoritmo RSA, las curvas elípticas y las firmas digitales.
3. **Protocolos Criptográficos**: Se examinan los protocolos criptográficos, como el protocolo Diffie-Hellman, y se estudian las técnicas computacionales multiparte.
4. **Técnicas Computacionales Multiparte**: Se exploran las técnicas computacionales multiparte, como la criptografía cuántica y la ingeniería inversa automatizada.
5. **Ingeniería Inversa Automatizada**: Se estudia la ingeniería inversa automatizada, incluyendo los protocolos de formato de inversión, los N-gramas y el modelo oculto de Markov.

Estos aspectos avanzados de la matemática permiten a los estudiantes entender los mecanismos detrás de",13.27,Seguridad y Criptografía,MC1003,
llama3.1-8b-4bit,open_ended,¿Qué diferencias conceptuales se analizan entre las primitivas de criptografía simétrica y asimétrica?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué diferencias conceptuales se analizan entre las primitivas de criptografía simétrica y asimétrica?

Da una respuesta completa y explicativa.","Se estudia el rol de las funciones hash, las firmas digitales y la infraestructura de llave pública y privada (PKI).","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se analizan las diferencias conceptuales entre las primitivas de criptografía simétrica y asimétrica.

Las primitivas de criptografía simétrica se basan en la idea de que ambas partes involucradas en la comunicación compartan un secreto, conocido como clave secreta, para cifrar y descifrar el mensaje. Esta clave secreta se utiliza para realizar operaciones aritméticas, como sumas y multiplicaciones, para transformar el mensaje original en un texto cifrado. Algunos ejemplos de primitivas de criptografía simétrica incluyen el algoritmo de Data Encryption Standard (DES) y el algoritmo de Advanced Encryption Standard (AES).

Por otro lado, las primitivas de criptografía asimétrica se basan en la idea de que una de las partes involucradas en la comunicación posee una clave pública, que se utiliza para cifrar el mensaje, mientras que la otra parte posee una clave privada, que se utiliza para descifrar el mensaje. Esta diferencia en las claves permite que las dos partes involucradas en la comunicación sean independientes y no necesiten compartir una clave secreta. Algunos ejemplos de primitivas",13.29,Seguridad y Criptografía,MC1003,
