model_key,category,question,composed_question,expected_answer,predicted_answer,generation_time_s,curso,codigo,error
deepseek-r1-14b-8bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso de Administración Financiera de Tecnologías de la Información permite la suficiencia.",12.34,Administración Financiera de TI,MC1201,
deepseek-r1-14b-8bit,short_answer,¿De qué curso de nivel II es requisito esta materia?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿De qué curso de nivel II es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6204 Administración y estrategia de proyectos II,"En el curso ""Administración y Estrategia de Proyectos I"" de la Maestría en Gerencia de Tecnologías de la Información, no se menciona un curso específico de nivel II como requisito.",14.46,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-8bit,short_answer,¿Cuál es el tipo de curso según los datos generales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuál es el tipo de curso según los datos generales?

Da una respuesta breve y directa, en una sola frase.",Teórico,"El curso ""Administración y Estrategia de Proyectos I"" es un curso teórico en la Maestría en Gerencia de Tecnologías de la Información.",13.52,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-8bit,short_answer,¿En qué semestre del programa se ubica?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre del programa se ubica?

Da una respuesta breve y directa, en una sola frase.",3er semestre,"El curso ""Administración y Estrategia de Proyectos I"" se ubica en el tercer semestre del programa de Maestría en Gerencia de Tecnologías de la Información.",13.88,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?

Da una respuesta breve y directa, en una sola frase.",30%,"En el curso ""Administración y Estrategia de Proyectos I"" de la Maestría en Gerencia de Tecnologías de la Información, el 30% de la nota final corresponde a la escritura de dos ensayos individuales.",15.44,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la evaluación es la resolución de casos prácticos?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación es la resolución de casos prácticos?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, el 40% de la evaluación corresponde a la resolución de casos prácticos.",14.93,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, la investigación sobre un tema seleccionado vale el 20% de la nota.",14.53,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-8bit,short_answer,¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?

Da una respuesta breve y directa, en una sola frase.",4 faltas,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, se reprueba el curso con 4 faltas de asistencia injustificadas.",14.47,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota final representa la resolución de casos?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final representa la resolución de casos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, la resolución de casos representa el 40% de la nota final.",14.29,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-8bit,short_answer,¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?

Da una respuesta breve y directa, en una sola frase.",30 minutos,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, se consideran 30 minutos después de la hora oficial de entrada para marcar ausencia.",14.67,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, el porcentaje de evaluación correspondiente a la investigación bibliográfica es del 20%.",14.71,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-8bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso de Planificación Estratégica de TI permite la suficiencia.",11.79,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-8bit,short_answer,"¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?","En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, las pruebas cortas, comprobaciones y ensayos representan el 40% de la nota.",15.15,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-8bit,short_answer,¿En qué periodo del plan de estudios se ubica?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿En qué periodo del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",II Periodo,El curso Teoría de Autómatas se ubica en el II Periodo del Plan de Estudios de la Maestría en Computación con énfasis en Ciencias de la Computación.,14.15,Teoría de Autómatas,MC6003,
deepseek-r1-14b-8bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Erick Mata Montero,El profesor titular del curso Teoría de Autómatas de la Maestría en Computación es Erick Mata Montero.,12.56,Teoría de Autómatas,MC6003,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota final representa el examen final?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué porcentaje de la nota final representa el examen final?

Da una respuesta breve y directa, en una sola frase.",30%,El examen final representa el 30% de la nota final en el curso de Teoría de Autómatas.,12.5,Teoría de Autómatas,MC6003,
deepseek-r1-14b-8bit,short_answer,¿Cuál es el porcentaje asignado al examen parcial?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el porcentaje asignado al examen parcial?

Da una respuesta breve y directa, en una sola frase.",20%,"En el curso Teoría de Autómatas de la Maestría en Computación, el porcentaje asignado al examen parcial es del 20%.",13.45,Teoría de Autómatas,MC6003,
deepseek-r1-14b-8bit,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso de Teoría de Autómatas permite la modalidad de suficiencia.",14.61,Teoría de Autómatas,MC6003,
deepseek-r1-14b-8bit,short_answer,¿Quiénes son los autores principales del libro de texto base?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quiénes son los autores principales del libro de texto base?

Da una respuesta breve y directa, en una sola frase.",Hopcroft et al.,"Los autores principales del libro de texto base del curso Teoría de Autómatas son Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest y Clifford Stein.",13.98,Teoría de Autómatas,MC6003,
deepseek-r1-14b-8bit,short_answer,¿De qué curso de redes es requisito esta materia?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿De qué curso de redes es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6006 Redes de Computadores Avanzadas,"En el curso ""Sistemas Operativos Avanzados"" de la Maestría en Computación, el requisito es el curso ""MC-6004 Sistemas Operativos Avanzados"".",14.17,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-8bit,short_answer,¿Cuál es la duración mínima exigida para la presentación oral?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cuál es la duración mínima exigida para la presentación oral?

Da una respuesta breve y directa, en una sola frase.",16 minutos,La duración mínima exigida para la presentación oral en el curso Sistemas Operativos Avanzados es de 16 minutos.,12.77,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-8bit,short_answer,¿En qué formato deben confeccionarse los reportes de proyectos y el paper?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué formato deben confeccionarse los reportes de proyectos y el paper?

Da una respuesta breve y directa, en una sola frase.",IEEE Transactions,Los reportes de proyectos y el paper deben confeccionarse en formato IEEE Transactions utilizando LaTeX.,11.78,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-8bit,short_answer,¿En qué idioma debe estar escrito el paper de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué idioma debe estar escrito el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, el paper de investigación debe estar escrito en inglés.",16.29,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje total de la nota suman los tres proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué porcentaje total de la nota suman los tres proyectos programados?

Da una respuesta breve y directa, en una sola frase.",30%,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, los tres proyectos programados suman un total del 30% de la nota.",13.56,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-8bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,El profesor titular del curso Sistemas Operativos Avanzados de la Maestría en Computación es Dr. Francisco J. Torres-Rojas.,13.06,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-8bit,short_answer,¿En qué periodo del plan de estudios se imparte?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué periodo del plan de estudios se imparte?

Da una respuesta breve y directa, en una sola frase.",I Periodo,"En el curso Análisis de Algoritmos de la Maestría en Computación, se imparte en el primer período del plan de estudios.",12.98,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-8bit,short_answer,¿En qué horario se dictan las clases los martes?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué horario se dictan las clases los martes?

Da una respuesta breve y directa, en una sola frase.",6:00 p. m. a 8:50 p. m.,"En el curso Análisis de Algoritmos de la Maestría en Computación, las clases se dictan los martes a las 6:00 pm – 8:50 pm.",14.11,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-8bit,short_answer,¿Quién es el profesor del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Quién es el profesor del curso?

Da una respuesta breve y directa, en una sola frase.",José E. Araya,"El profesor del curso Análisis de Algoritmos de la Maestría en Computación es **José E. Araya, Ph.D.**",13.08,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota final representan las tareas e investigaciones?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan las tareas e investigaciones?

Da una respuesta breve y directa, en una sola frase.",50%,"En el curso Análisis de Algoritmos de la Maestría en Computación, las tareas e investigaciones representan el 50% de la nota final.",13.58,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,"En el curso Análisis de Algoritmos de la Maestría en Computación, los exámenes parciales representan el 50% de la evaluación.",13.73,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-8bit,short_answer,¿Cuál es el libro de texto de carácter obligatorio?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Cuál es el libro de texto de carácter obligatorio?

Da una respuesta breve y directa, en una sola frase.",Fundamentos de Algoritmia de Brassard y Bratley,"El libro de texto obligatorio para el curso Análisis de Algoritmos de la Maestría en Computación es ""Introduction to Algorithms"" de Cormen, Leiserson, Rivest y Stein.",14.15,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-8bit,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,El curso Diseño de Experimentos de la Maestría en Computación es obligatorio.,11.67,Diseño de Experimentos,MC6104,
deepseek-r1-14b-8bit,short_answer,¿De qué curso de Seminario de Investigación es requisito?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿De qué curso de Seminario de Investigación es requisito?

Da una respuesta breve y directa, en una sola frase.",MC-7203 – Seminario de Investigación - Tesis II,"En el curso Diseño de Experimentos de la Maestría en Computación, el requisito es el curso de Seminario de Investigación Tesis II (MC-7203).",13.95,Diseño de Experimentos,MC6104,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota final representan los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan los proyectos?

Da una respuesta breve y directa, en una sola frase.",35%,"En el curso Diseño de Experimentos de la Maestría en Computación, los proyectos representan el 35% de la nota final.",12.89,Diseño de Experimentos,MC6104,
deepseek-r1-14b-8bit,short_answer,¿En qué idioma deben escribirse los reportes de los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿En qué idioma deben escribirse los reportes de los proyectos?

Da una respuesta breve y directa, en una sola frase.",Inglés,"En el curso Diseño de Experimentos de la Maestría en Computación, los reportes de los proyectos deben escribirse en inglés.",16.02,Diseño de Experimentos,MC6104,
deepseek-r1-14b-8bit,short_answer,¿Permite el curso la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso Diseño de Experimentos de la Maestría en Computación permite la suficiencia.",12.19,Diseño de Experimentos,MC6104,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota corresponde al segundo examen parcial?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota corresponde al segundo examen parcial?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Diseño de Experimentos de la Maestría en Computación, el segundo examen parcial corresponde al 25% de la nota.",13.27,Diseño de Experimentos,MC6104,
deepseek-r1-14b-8bit,short_answer,¿Cuál es el correquisito obligatorio de este curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Cuál es el correquisito obligatorio de este curso?

Da una respuesta breve y directa, en una sola frase.",MC-7205 Tema Selecto de Investigación,"El curso ""Introducción a la Investigación"" de la Maestría en Computación no tiene requisitos previos obligatorios.",12.65,Introducción a la Investigación,MC7201,
deepseek-r1-14b-8bit,short_answer,¿Qué porcentaje de la nota final representa la presentación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué porcentaje de la nota final representa la presentación?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Introducción a la Investigación de la Maestría en Computación, la presentación representa un 25% de la nota final.",13.11,Introducción a la Investigación,MC7201,
deepseek-r1-14b-8bit,short_answer,¿Qué herramienta es obligatoria para preparar las presentaciones?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué herramienta es obligatoria para preparar las presentaciones?

Da una respuesta breve y directa, en una sola frase.",Beamer,"En el curso Introducción a la Investigación de la Maestría en Computación, la herramienta obligatoria para preparar las presentaciones es **Beamer**.",13.45,Introducción a la Investigación,MC7201,
deepseek-r1-14b-8bit,short_answer,¿En qué idioma debe escribirse el paper de investigación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿En qué idioma debe escribirse el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,"En el curso Introducción a la Investigación de la Maestría en Computación, el paper de investigación debe escribirse en inglés.",16.07,Introducción a la Investigación,MC7201,
deepseek-r1-14b-8bit,short_answer,¿Quién es el profesor titular del curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,El profesor titular del curso Introducción a la Investigación de la Maestría en Computación es Dr. Francisco J. Torres-Rojas.,13.05,Introducción a la Investigación,MC7201,
deepseek-r1-14b-8bit,short_answer,¿Permite el curso la posibilidad de reconocimiento?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Permite el curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso Introducción a la Investigación de la Maestría en Computación permite la posibilidad de reconocimiento.",12.62,Introducción a la Investigación,MC7201,
deepseek-r1-14b-8bit,open_ended,¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?

Da una respuesta completa y explicativa.",Facilitar la distinción de vectores de ataque y permitir una toma de decisiones más precisa en la respuesta a incidentes.,"En el curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad, el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC) es mejorar la eficiencia y precisión en la detección y respuesta a incidentes de seguridad cibernética. La inteligencia artificial (IA) se utiliza para analizar grandes volúmenes de datos en tiempo real, identificar patrones y comportamientos anómalos, y automatizar tareas repetitivas, lo que permite a los profesionales de seguridad focalizarse en amenazas más graves y actuar de manera más rápida y efectiva. Además, la IA mejora la capacidad de prevenir, detectar y mitigar amenazas mediante el aprendizaje automático y el modelado de riesgos, contribuyendo a una mayor seguridad cibernética overall.",29.45,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-8bit,open_ended,¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?

Da una respuesta completa y explicativa.","Conceptos de estadística y cálculo diferencial integral, como distribuciones de probabilidad, regresiones y optimización.","Para tener un buen desempeño en el curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad, el estudiante debe dominar los siguientes temas matemáticos específicos:

1. **Optimización (de funciones):** Comprender los conceptos básicos de optimización, incluyendo cómo maximizar o minimizar funciones objetivo bajo ciertas restricciones. Esto es fundamental para la toma de decisiones en la detección de amenazas y el perfilado de comportamientos.

2. **Distribuciones y pruebas de hipótesis:** Conocer diferentes tipos de distribuciones de probabilidad (como la normal, binomial, t, chi-cuadrado, etc.) y cómo realizar pruebas de hipótesis para determinar si las diferencias observadas en los datos son estadísticamente significativas.

3. **Regresión lineal simple:** Aprender cómo modelar relaciones lineales entre variables independientes y dependientes, lo que es esencial para analizar patrones y relaciones en los datos cibernéticos.

4. **Regresión logarítmica:** Entender cómo aplicar regresión logística para predecir eventos binarios (como la detección de amenazas) basándose en variables predictoras.

5. **Validación cruzada:** Saber cómo evaluar el rend",40.29,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-8bit,open_ended,¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?

Da una respuesta completa y explicativa.","Provee técnicas de detección de anomalías, minería de datos en tiempo real y procesamiento distribuido para analizar grandes volúmenes de datos.","El curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad contribuye significativamente a la perfilación del comportamiento humano y de software a través de varias técnicas y herramientas avanzadas. Aquí están los detalles clave:

1. **Técnicas de Análisis de Datos**:
   - **Detección de Anomalías**: Se utilizan algoritmos de aprendizaje automático para identificar comportamientos anómalos en grandes volúmenes de datos, lo que permite detectar posibles amenazas o actividades fraudulentas.
   - **Minería de Datos en Tiempo Real (Stream Mining)**: Se analizan flujos continuos de datos para detectar patrones y comportamientos en tiempo real, útil para responder rápidamente a incidentes.
   - **Procesamiento de Datos Distribuidos**: Herramientas como Hadoop y Spark permiten analizar datos distribuidos en entornos escalables, facilitando la detección de patrones complejos.

2. **Perfilación del Comportamiento Humano**:
   - **Análisis de Bitácoras**: Se examinan registros de actividad para identificar patrones de comportamiento, ayudando a detectar actividades sospechosas o fraudulentas.
   - **Fingerprinting**: Se utilizan técnicas para identificar usuarios basándose en sus hu",40.32,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-8bit,open_ended,¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?

Da una respuesta completa y explicativa.",La capacidad de desarrollar soluciones para el descubrimiento de conocimiento y análisis de amenazas mediante herramientas de análisis de datos.,"En el curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad, el estudiante desarrolla las siguientes capacidades relacionadas con el diagnóstico de software:

1. **Análisis de Detección de Anomalías**: El estudiante aprende a identificar y diagnosticar amenazas y comportamientos anómalos en el software mediante el uso de algoritmos de aprendizaje automático y técnicas de minería de datos.

2. **Profilaje de Comportamiento**: Se capacita para construir perfiles de comportamiento de personas y software, respetando la privacidad, lo que permite optimizar los controles de seguridad.

3. **Análisis de Riesgos y Vulnerabilidades**: El estudiante adquiere habilidades para analizar vulnerabilidades en bitácoras de sistemas y detectar conductas fraudulentas utilizando modelos de aprendizaje automático.

4. **Uso de Herramientas de Análisis**: Aprende a emplear herramientas de software especializadas en análisis de datos para diagnosticar y resolver problemas en el software relacionado con ciberseguridad.

5. **Resolución de Problemas Técnicos**: El estudiante desarrolla habilidades para aplicar soluciones técnicas y resolver problemas complejos en el diagnóstico de software, asegurando la confidencialidad, integ",40.31,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-8bit,open_ended,¿En qué consiste la metodología de evaluación práctica del curso?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué consiste la metodología de evaluación práctica del curso?

Da una respuesta completa y explicativa.",Se basa principalmente en laboratorios (75% de la nota) y la resolución de casos de estudio (20%).,"La metodología de evaluación práctica del curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad se compone de los siguientes componentes:

1. **Laboratorios (75%)**:
   - Los laboratorios son la parte más significativa de la evaluación, representando el 75% de la calificación total.
   - Estos laboratorios están diseñados para aplicar los conceptos teóricos aprendidos en clase a situaciones prácticas relacionadas con el análisis de datos en ciberseguridad.
   - Los estudiantes trabajan con herramientas de software de análisis de datos para desarrollar soluciones para la detección de anomalías, minería de datos en tiempo real, procesamiento de datos distribuidos y técnicas de ingeniería inversa automatizada.
   - Los laboratorios permiten a los estudiantes adquirir habilidades prácticas y enfrentar desafíos similares a los que se encuentran en entornos reales de ciberseguridad.

2. **Resolución de casos de estudio (20%)**:
   - Los casos de estudio son problemas complejos y relevantes que los estudiantes deben resolver aplicando los conocimientos y habilidades adquiridas durante el curso.
   - Esto fomenta la aplicación crítica de los conceptos teóricos en contextos prácticos, lo",40.33,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-8bit,open_ended,¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?

Da una respuesta completa y explicativa.","Se estudian los filtros de Bloom, hashes localmente sensibles y árboles de Hoeffding.","En el curso **Análisis de Datos en Ciberseguridad** de la Maestría en Ciberseguridad, se aplican varias técnicas de minería de datos específicamente para el procesamiento en tiempo real. Estas técnicas son fundamentales para detectar amenazas, analizar patrones y tomar decisiones rápidas en un entorno dinámico y en constante evolución. A continuación, se detallan las técnicas más relevantes:

### 1. **Minería de Patrones Frecuentes (Frequent Pattern Mining)**
   - **Descripción**: Se enfoca en identificar conjuntos de elementos que aparecen juntos con frecuencia en los datos. Esto es útil para detectar comportamientos anómalos o patrones de ataque.
   - **Aplicación**: Identificar combinaciones de actividades que podrían indicar una amenaza, como la conexión de dispositivos en momentos inusuales o la ejecución de comandos específicos.

### 2. **Perfilación Estadística (Statistical Profiling)**
   - **Descripción**: Utiliza técnicas estadísticas para crear perfiles de comportamiento basados en datos históricos. Esto permite comparar el comportamiento actual contra lo esperado.
   - **Aplicación**: Crear perfiles de usuarios normales y detectar desviaciones que puedan indicar actividad maliciosa.",40.27,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-8bit,open_ended,¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?

Da una respuesta completa y explicativa.","Actúa como el medio para asegurar la confidencialidad, autenticidad e integridad de las comunicaciones y los datos almacenados.","La criptografía desempeña un papel fundamental en la infraestructura de Internet actual, garantizando la confidencialidad, autenticidad, integridad y disponibilidad de los datos transmitidos. A continuación, se detalla su rol:

1. **Confidencialidad**: Utiliza algoritmos de cifrado simétrico (como AES) y asimétrico (como RSA) para proteger la información contra accesos no autorizados.

2. **Autenticidad**: Implementa firmas digitales y protocolos como Diffie-Hellman para verificar la identidad de los usuarios y dispositivos.

3. **Integridad**: Emprega hash functions (SHA-256) para detectar alteraciones en los datos durante la transmisión.

4. **Disponibilidad**: Protege contra amenazas cibernéticas mediante VPNs y firewalls, asegurando el acceso seguro a recursos.

5. **Protocolos Clave**: Integra protocolos como TLS/SSL para proteger las comunicaciones en sitios web y HTTPS para garantizar la seguridad en la transmisión de datos.

En resumen, la criptografía es esencial para mantener la seguridad en Internet, protegiendo información sensible y asegurando las transacciones en línea.",37.22,Seguridad y Criptografía,MC1003,
