model_key,category,question,composed_question,expected_answer,predicted_answer,generation_time_s,curso,codigo,error
qwen2.5-3b,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,Dr. Francisco J. Torres-Rojas,2.51,Sistemas Operativos Avanzados,MC6004,
qwen2.5-3b,short_answer,¿En qué periodo del plan de estudios se imparte?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué periodo del plan de estudios se imparte?

Da una respuesta breve y directa, en una sola frase.",I Periodo,El curso Análisis de Algoritmos se imparte en el I Periodo del Plan de Estudios de Maestría en Computación con Énfasis en Ciencias de la Computación.,3.02,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿En qué horario se dictan las clases los martes?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué horario se dictan las clases los martes?

Da una respuesta breve y directa, en una sola frase.",6:00 p. m. a 8:50 p. m.,"Así lo indica el cronograma detallado en oito partes del programa do curso MC-6102, donde se especifica que asistencias se considerarán obligatorias e incluirán en la nota final, con calendario de 3 horas lectivas por semana.",3.36,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Quién es el profesor del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Quién es el profesor del curso?

Da una respuesta breve y directa, en una sola frase.",José E. Araya,El profesor del curso Análisis de Algoritmos es Dr. José E. Araya,2.67,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representan las tareas e investigaciones?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan las tareas e investigaciones?

Da una respuesta breve y directa, en una sola frase.",50%,50%,2.4,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,50% corresponde a los exámenes parciales.,2.61,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Cuál es el libro de texto de carácter obligatorio?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Cuál es el libro de texto de carácter obligatorio?

Da una respuesta breve y directa, en una sola frase.",Fundamentos de Algoritmia de Brassard y Bratley,"El libro de texto obligatorio es ""Fundamentos de Algoritmia"" de Brassard y Bratley.",2.76,Análisis de Algoritmos,MC6102,
qwen2.5-3b,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,Este curso es electivo.,2.49,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿De qué curso de Seminario de Investigación es requisito?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿De qué curso de Seminario de Investigación es requisito?

Da una respuesta breve y directa, en una sola frase.",MC-7203 – Seminario de Investigación - Tesis II,El curso Diseño de Experimentos es requisito de Seminario de Investigación - Tesis II na Maestría en Computación.,2.87,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representan los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan los proyectos?

Da una respuesta breve y directa, en una sola frase.",35%,35% (5% - 10% - 10% - 10%),2.74,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿En qué idioma deben escribirse los reportes de los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿En qué idioma deben escribirse los reportes de los proyectos?

Da una respuesta breve y directa, en una sola frase.",Inglés,Los reportes de los proyectos deben escribirse en inglés.,2.61,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Permite el curso la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso no permite la suficiencia.",2.58,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota corresponde al segundo examen parcial?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota corresponde al segundo examen parcial?

Da una respuesta breve y directa, en una sola frase.",25%,50%,2.44,Diseño de Experimentos,MC6104,
qwen2.5-3b,short_answer,¿Cuál es el correquisito obligatorio de este curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Cuál es el correquisito obligatorio de este curso?

Da una respuesta breve y directa, en una sola frase.",MC-7205 Tema Selecto de Investigación,El correquisito obligatorio para este curso es MC-7205 Tema Selecto de Investigación,2.78,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿Qué porcentaje de la nota final representa la presentación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué porcentaje de la nota final representa la presentación?

Da una respuesta breve y directa, en una sola frase.",25%,25%,2.43,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿Qué herramienta es obligatoria para preparar las presentaciones?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué herramienta es obligatoria para preparar las presentaciones?

Da una respuesta breve y directa, en una sola frase.",Beamer,El Beamer es la herramienta obligatoria para preparar las presentaciones en el curso Introducción a la Investigación.,2.8,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿En qué idioma debe escribirse el paper de investigación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿En qué idioma debe escribirse el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,El paper de investigación debe escribirse en inglés.,2.55,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿Quién es el profesor titular del curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,Dr. Francisco J. Torres-Rojas,2.51,Introducción a la Investigación,MC7201,
qwen2.5-3b,short_answer,¿Permite el curso la posibilidad de reconocimiento?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Permite el curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, permite la posibilidad de reconocimiento.",2.55,Introducción a la Investigación,MC7201,
qwen2.5-3b,open_ended,¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?

Da una respuesta completa y explicativa.",Facilitar la distinción de vectores de ataque y permitir una toma de decisiones más precisa en la respuesta a incidentes.,"En el curso Análisis de Datos en Ciberseguridad, el propósito principal de integrar inteligencia artificial (IA) en un Centro de Operaciones en Seguridad (SOC) es mejorar la eficiencia y precisión en la detección y respuesta a amenazas cibernéticas. Aquí se detallan los aspectos clave:

1. Detección de anomalías: La IA puede analizar grandes volúmenes de datos de forma rápida y precisa, detectando patrones anómalos que podrían indicar un ataque. Esto incluye análisis de bitácoras de sistemas, tráfico de red, y otros datos de ciberseguridad.

2. Descubrimiento de conocimiento: La IA puede identificar patrones y relaciones en los datos, permitiendo a los analistas cibernéticos descubrir información valiosa que podría no ser evidente a simple vista.

3. Optimización de controles de seguridad: La IA puede ayudar a optimizar los controles de seguridad existentes, identificando áreas de fortaleza y debilidad en la implementación de políticas y procedimientos.

4. Automatización de procesos: La IA puede automatizar tareas repetitivas y rutinarias, liberando tiempo para análisis más complejos y estratégicos.

5. Respuesta a incidentes: La IA puede ayudar a responder a incidentes de seguridad de manera más",7.19,Análisis de Datos en Ciberseguridad,MC1001,
qwen2.5-3b,open_ended,¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?

Da una respuesta completa y explicativa.","Conceptos de estadística y cálculo diferencial integral, como distribuciones de probabilidad, regresiones y optimización.","Para tener un buen desempeño en el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, el estudiante debe dominar los siguientes conceptos matemáticos:

1. Distribuciones de Probabilidad: Entender cómo se distribuyen los datos es crucial en ciberseguridad, ya que muchas amenazas se basan en la probabilidad de eventos raros.

2. Regresión Lineal Simple y Logarítmica: Estas técnicas son fundamentales para modelar relaciones entre variables y predecir comportamientos futuros, lo que es vital en la detección de anomalías y amenazas.

3. Validación Cruzada: Esta técnica es crucial para evaluar la precisión de modelos de aprendizaje automático y asegurar que no estamos sobreajustando nuestros modelos.

4. Árboles de Regresión y Decisión: Estos modelos son fundamentales para la detección de anomalías y la clasificación de datos en ciberseguridad.

5. Clustering: Este concepto es esencial para agrupar datos similares y detectar patrones ocultos, lo que es útil para la identificación de comportamientos sospechosos.

6. Optimización (de funciones): La optimización es crucial para encontrar los mejores ajustes de modelos y para resolver problemas de optimización que surgen en la ciberseg",7.22,Análisis de Datos en Ciberseguridad,MC1001,
qwen2.5-3b,open_ended,¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?

Da una respuesta completa y explicativa.","Provee técnicas de detección de anomalías, minería de datos en tiempo real y procesamiento distribuido para analizar grandes volúmenes de datos.","El curso Análisis de Datos en Ciberseguridad (MC1001) juega un papel crucial en la perfilación del comportamiento humano y de software, proporcionando herramientas y conocimientos fundamentales para la ciberseguridad. Aquí se explica cómo contribuye a esta área:

1. **Perfilación de Comportamiento Humano**:
   - **Análisis de Datos**: Este curso enseña técnicas de análisis de datos para identificar patrones y tendencias en el comportamiento humano. Esto incluye técnicas como regresión, clustering y validación cruzada.
   - **Análisis de Anomalías**: Utiliza métodos para detectar comportamientos inusuales o sospechosos, que pueden indicar actividades maliciosas.
   - **Perfilación Estadística**: Permite construir perfiles de comportamiento basados en datos, lo que ayuda a identificar comportamientos sospechosos o patrones de riesgo.

2. **Perfilación de Comportamiento de Software**:
   - **Análisis de Anomalías**: Implementa técnicas para identificar y responder a anomalías en el comportamiento del software, lo que puede indicar intentos de ataque.
   - **Minería de Datos en Tiempo Real (Data Stream Mining)**: Permite la detección de patrones de comportamiento en tiempo real, lo que es crucial",7.22,Análisis de Datos en Ciberseguridad,MC1001,
qwen2.5-3b,open_ended,¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?

Da una respuesta completa y explicativa.",La capacidad de desarrollar soluciones para el descubrimiento de conocimiento y análisis de amenazas mediante herramientas de análisis de datos.,"En el curso Análisis de Datos en Ciberseguridad (MC1001) de la Maestría en Ciberseguridad, el estudiante desarrolla capacidades específicas en el diagnóstico de software, aunque la descripción del curso no menciona directamente este aspecto. Sin embargo, podemos inferir y deducir algunas capacidades que el estudiante desarrollaría en este ámbito:

1. Detección de anomalías en software: El curso aborda técnicas para identificar anomalías en bitácoras de sistemas, lo que implica la capacidad de detectar comportamientos inusuales en el software que puedan indicar amenazas.

2. Minería de datos en tiempo real: Aunque el curso se enfoca en el análisis de datos en ciberseguridad, técnicas de minería de datos en tiempo real pueden ser aplicadas al análisis de software, permitiendo la detección de amenazas en tiempo real.

3. Procesamiento de datos distribuidos: El curso aborda técnicas de procesamiento de datos distribuidos, lo que podría ser útil para analizar grandes conjuntos de datos de software en entornos distribuidos.

4. Ingeniería inversa automatizada: Este aspecto del curso implica la capacidad de analizar y entender el comportamiento de software, lo que es crucial para el diagnóstico y análisis de amenazas.

5.",7.22,Análisis de Datos en Ciberseguridad,MC1001,
qwen2.5-3b,open_ended,¿En qué consiste la metodología de evaluación práctica del curso?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué consiste la metodología de evaluación práctica del curso?

Da una respuesta completa y explicativa.",Se basa principalmente en laboratorios (75% de la nota) y la resolución de casos de estudio (20%).,"En el curso Análisis de Datos en Ciberseguridad, la metodología de evaluación práctica se divide en tres componentes principales:

1. **Laboratorios**: Representan el 75% de la evaluación total. Los estudiantes deben completar un conjunto de tareas prácticas en laboratorio que se relacionan directamente con los conceptos teóricos aprendidos en clase. Estas tareas pueden incluir la implementación de algoritmos de análisis de datos, la exploración de conjuntos de datos cibernéticos, y la aplicación de técnicas de minería de datos en tiempo real.

2. **Resolución de Casos de Estudio**: Representan el 20% de la evaluación total. Los estudiantes deben abordar casos de estudio prácticos que requieren la aplicación de los conceptos y técnicas aprendidos en el curso. Estos casos pueden simular situaciones reales de ciberseguridad, donde los estudiantes deben utilizar sus habilidades de análisis de datos para identificar amenazas, descubrir patrones y tomar decisiones informadas.

3. **Reporte de Lecturas**: Representan el 5% de la evaluación total. Los estudiantes deben leer y analizar un conjunto de artículos o documentos relacionados con el curso, y luego elaborar un reporte que explique y discuta sus hallazgos. Este componente busca evaluar la capacidad de",7.21,Análisis de Datos en Ciberseguridad,MC1001,
qwen2.5-3b,open_ended,¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?

Da una respuesta completa y explicativa.","Se estudian los filtros de Bloom, hashes localmente sensibles y árboles de Hoeffding.","En el curso Análisis de Datos en Ciberseguridad (MC1001) de la Maestría en Ciberseguridad, no se específica directamente en los documentos proporcionados que técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real. Sin embargo, podemos inferir y deducir algunas técnicas que se mencionan en el curso que podrían ser aplicadas en este contexto:

1. Minería de Datos en Tiempo Real (Data Stream Mining): Este es un tema específico que se menciona en el contenido del curso. La minería de datos en tiempo real es crucial en ciberseguridad para detectar y responder rápidamente a amenazas emergentes. Los métodos de filtrado de Bloom, hashes localesmente sensibles (LSH), y árboles de Hoeffding son técnicas que se pueden utilizar en este contexto.

2. Técnicas para Sobremuestreo Sintético de Minorías (SMOTE): Esta técnica es comúnmente utilizada en la minería de datos para manejar datos de minorías. En ciberseguridad, podría ser útil para identificar y analizar comportamientos sospechosos en datos de usuarios o sistemas.

3. Técnicas de Detección de Anomalías: Como se menciona en el curso, se aplican técnicas de detección de anomalías para identificar comportamientos fraudulent",7.2,Análisis de Datos en Ciberseguridad,MC1001,
qwen2.5-3b,open_ended,¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?

Da una respuesta completa y explicativa.","Actúa como el medio para asegurar la confidencialidad, autenticidad e integridad de las comunicaciones y los datos almacenados.","En el curso de Seguridad y Criptografía de la Maestría en Ciberseguridad, la criptografía juega un papel crucial en la infraestructura de Internet actual. Aquí se detallan algunos roles fundamentales de la criptografía:

1. Protección de Datos Sensibles: La criptografía permite la transmisión segura de datos sensibles como contraseñas, credenciales bancarias, y otros datos personales. Esto se logra mediante la codificación de estos datos, lo que los hace indecipherables para aquellos que no poseen la llave de descifrado.

2. Autenticación y Autorización: La criptografía es esencial para garantizar que solo los usuarios autorizados puedan acceder a recursos y servicios. Esto se logra mediante la firma digital, donde un mensaje o documento se cifra con una clave privada, lo que demuestra que el mensaje proviene de quien afirma ser.

3. Confidencialidad: La criptografía permite mantener la confidencialidad de los datos, asegurando que solo los destinatarios elegidos puedan leerlos. Esto es especialmente importante en entornos donde la información puede ser comprometida por ataques de interceptación.

4. Integridad de Datos: La criptografía también garantiza la integridad de los datos, asegurando que no han sido modificados durante su transmisión.",7.2,Seguridad y Criptografía,MC1003,
qwen2.5-3b,open_ended,¿Qué aspectos avanzados de la matemática se exploran para entender los cifrados modernos?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué aspectos avanzados de la matemática se exploran para entender los cifrados modernos?

Da una respuesta completa y explicativa.","El estudio de curvas elípticas, ataques diferenciales y lineales, y el protocolo Diffie-Hellman.","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se exploran varios aspectos avanzados de la matemática para entender los cifrados modernos. Algunos de estos aspectos incluyen:

1. Matemática detrás de los cifrados simétricos y asimétricos: Se estudian los principios matemáticos detrás de los métodos de cifrado simétrico y asimétrico, que son fundamentales para entender cómo se crean y se usan estos sistemas de cifrado.

2. Técnicas de cifrado asimétrico: Se estudian en detalle métodos como RSA, Curvas Elípticas, y otros algoritmos de cifrado asimétrico. Se explora cómo estos algoritmos funcionan matemáticamente para asegurar la seguridad de la información.

3. Técnicas de cifrado simétrico: Se examinan técnicas como el cifrado por bloques (como AES) y el cifrado por líneas (como DES). Se analizan las matemáticas detrás de estos métodos y cómo se utilizan para cifrar y descifrar datos.

4. Técnicas de cifrado por bloques: Se estudian en profundidad métodos como AES (Advanced Encryption Standard), que utiliza técnicas matemáticas avanzadas para cifrar datos de manera segura.

5",7.23,Seguridad y Criptografía,MC1003,
qwen2.5-3b,open_ended,¿Qué diferencias conceptuales se analizan entre las primitivas de criptografía simétrica y asimétrica?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué diferencias conceptuales se analizan entre las primitivas de criptografía simétrica y asimétrica?

Da una respuesta completa y explicativa.","Se estudia el rol de las funciones hash, las firmas digitales y la infraestructura de llave pública y privada (PKI).","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, se analizan varios conceptos clave de criptografía, entre ellos las primitivas de criptografía simétrica y asimétrica. Aquí se presentan las diferencias conceptuales principales entre estas dos:

1. Simetría vs. Asimetrisa:
   - Primitivas de criptografía simétrica usan la misma clave para cifrar y descifrar el mensaje. Por ejemplo, AES (Advanced Encryption Standard).
   - Primitivas de criptografía asimétrica usan dos claves diferentes: una pública para cifrar y una privada para descifrar. Por ejemplo, RSA (Rivest-Shamir-Adleman).

2. Eficiencia:
   - Las primitivas simétricas suelen ser más rápidas y eficientes en términos de tiempo de ejecución, especialmente para grandes bloques de datos.
   - Las primitivas asimétricas pueden ser más lentas, pero ofrecen una gran seguridad contra ataques de fuerza bruta.

3. Uso:
   - Las primitivas simétricas son ideales para cifrar grandes cantidades de datos de manera eficiente.
   - Las primitivas asimétricas son más adecuadas para transferir claves simétricas seguras entre partes desconocidas",7.22,Seguridad y Criptografía,MC1003,
qwen2.5-3b,open_ended,¿Sobre qué tendencias futuras en el campo de la seguridad se discute en clase?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Sobre qué tendencias futuras en el campo de la seguridad se discute en clase?

Da una respuesta completa y explicativa.",Sobre los avances y desafíos que presenta la criptografía cuántica.,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, no se menciona específicamente ninguna tendencia futura en el campo de la seguridad. El curso se enfoca en la teoría y la aplicación de criptografía y seguridad de la información, con un enfoque en tecnologías y conceptos tradicionales y avanzados. 

Sin embargo, dado el contexto del curso y la naturaleza de la ciberseguridad, se pueden inferir algunas tendencias futuras que probablemente se discutan:

1. Seguridad de la Nube: Con el aumento de la movilidad y la necesidad de almacenamiento en la nube, se discutiría cómo las tecnologías de criptografía y seguridad pueden adaptarse a este nuevo entorno.

2. Inteligencia Artificial y Machine Learning: Se exploraría cómo estas tecnologías pueden ser utilizadas para mejorar la seguridad, desde la detección de amenazas hasta la prevención de ataques.

3. Seguridad de la Red 5G: Con el lanzamiento de redes 5G, se discutiría cómo se puede mejorar la seguridad de estas nuevas tecnologías.

4. Seguridad de la Inteligencia Artificial: Se exploraría cómo las IA y la inteligencia artificial pueden ser usadas para mejorar la seguridad, pero también cómo pueden ser vulnerables a ataques.

5. Seguridad Quantum",7.22,Seguridad y Criptografía,MC1003,
qwen2.5-3b,open_ended,¿Qué elementos históricos sirven de base para comprender la evolución del cifrado?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué elementos históricos sirven de base para comprender la evolución del cifrado?

Da una respuesta completa y explicativa.","El estudio del Cifrado César, la máquina Enigma y el cifrado por permutación, entre otros.","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, aunque no se menciona específicamente la historia del cifrado como un elemento histórico directo, se puede inferir que el curso probablemente aborda la evolución del cifrado a través de la historia de la criptografía. Aquí hay algunos elementos históricos que probablemente sirven de base para comprender la evolución del cifrado:

1. Cifrado César: Este es el primer método de cifrado conocido, que consiste en desplazar cada letra del alfabeto una cantidad fija de lugares. Aunque simple, este método marcó el comienzo de la criptografía.

2. Cifrado por sustitución: Este método reemplaza cada letra del alfabeto con otra letra diferente, generalmente de manera aleatoria. Fue un paso importante en la evolución del cifrado.

3. Cifrado por permutación: Este método reorganiza las letras del mensaje original para crear un nuevo mensaje. Fue un paso hacia la complejidad en el cifrado.

4. Cifrado por transposición: Este método cambia la posición de las letras en el mensaje original para crear un nuevo mensaje. Fue un paso hacia la complejidad en el cifrado.

5. La máquina Enigma: Este fue un dispositivo de cifrado utilizado durante la Segunda Guerra Mund",7.2,Seguridad y Criptografía,MC1003,
qwen2.5-3b,open_ended,¿Cómo se estructura el sistema de evaluación del aprendizaje en esta materia?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Cómo se estructura el sistema de evaluación del aprendizaje en esta materia?

Da una respuesta completa y explicativa.","Se compone de tareas para asimilación de materia (50%), laboratorios prácticos (20%) y un examen final (30%).","En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, el sistema de evaluación del aprendizaje se estructura de la siguiente manera:

1. Tareas: Representan el 50% de la evaluación total. Estas tareas se enfocan en la asimilación de la materia vista en clase y se realizan a lo largo del semestre.

2. Laboratorios: Representan el 20% de la evaluación total. Se enfocan en la aplicación práctica de los conceptos teóricos aprendidos.

3. Examen: Representa el 30% de la evaluación total. Es un examen final que se realiza al final del semestre para evaluar el conocimiento general adquirido.

El sistema de evaluación se basa en tres componentes principales, lo que asegura una evaluación integral del aprendizaje tanto teórico como práctico.",5.6,Seguridad y Criptografía,MC1003,
qwen2.5-3b,open_ended,¿Por qué es fundamental la gestión de procesos ante la vulnerabilidad tecnológica de los negocios?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Por qué es fundamental la gestión de procesos ante la vulnerabilidad tecnológica de los negocios?

Da una respuesta completa y explicativa.","Porque permite minimizar riesgos y amenazas de manera efectiva, asegurando la continuidad del negocio y el ahorro en costos.","En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, la gestión de procesos ante la vulnerabilidad tecnológica de los negocios es fundamental por varias razones:

1. Minimización de Riesgos: La gestión de procesos permite identificar y mitigar los riesgos cibernéticos. Al establecer y seguir procesos claros, se pueden detectar rápidamente anomalías y amenazas, lo que reduce la probabilidad de que estas se conviertan en eventos catastróficos.

2. Compliance Legal: Muchas regulaciones y leyes requieren que las organizaciones implementen procesos de ciberseguridad. La gestión de procesos ayuda a asegurar que estas normativas se cumplan, evitando sanciones y pérdidas financieras.

3. Eficiencia Operativa: Los procesos bien definidos permiten operar de manera más eficiente. Al identificar y gestionar eficazmente los procesos críticos, se pueden minimizar los tiempos de inactividad y los costos asociados a los incidentes cibernéticos.

4. Continuidad del Negocio: En caso de incidentes cibernéticos, los procesos de gestión de crisis ayudan a mantener la operación de la empresa, minimizando la pérdida de tiempo y recursos.

5. Mejora Continua",7.19,Políticas y Gobernanza en Ciberseguridad,MC1006,
qwen2.5-3b,open_ended,¿Qué áreas de especialización se utilizan como marco de referencia para el conocimiento en este curso?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué áreas de especialización se utilizan como marco de referencia para el conocimiento en este curso?

Da una respuesta completa y explicativa.",El Framework NICE y las áreas de conocimiento en ciberseguridad según la ACM.,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, no se menciona específicamente ninguna área de especialización como marco de referencia para el conocimiento. El curso se enfoca en la aplicación de políticas y gobernanza en ciberseguridad en un entorno organizacional, tanto internos como externos, sin mencionar áreas de especialización específicas como marco de referencia.

Sin embargo, cabe señalar que el curso hace referencia a varios marcos y modelos de gobernanza y política en ciberseguridad, como:

1. El Modelo ACM (Association for Computing Machinery) de áreas de conocimiento en ciberseguridad.
2. El Modelo NICE (National Initiative for Cybersecurity Education) de áreas de especialización en ciberseguridad.
3. Estándares de ciberseguridad y el Sistema de Gestión de la Seguridad de la Información (SGSI).

Estos marcos y modelos son utilizados como herramientas para entender y aplicar políticas y gobernanza en ciberseguridad, pero no se menciona que sean áreas de especialización en sí mismas.",6.44,Políticas y Gobernanza en Ciberseguridad,MC1006,
qwen2.5-3b,open_ended,¿Cómo se aborda el diagnóstico del riesgo organizacional en este programa?,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cómo se aborda el diagnóstico del riesgo organizacional en este programa?

Da una respuesta completa y explicativa.",Mediante el uso de métricas de seguridad para la toma de decisiones estratégicas y modelos de evaluación de riesgo.,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, el diagnóstico del riesgo organizacional se aborda de manera integral y estratégica. Este curso se centra en la aplicación de políticas y gobernanza en ciberseguridad en un entorno organizacional, tanto internamente como externamente. 

El diagnóstico del riesgo organizacional es un aspecto crucial de este curso, y se aborda de la siguiente manera:

1. Diagnóstico de Riesgo: Se analiza cómo identificar y evaluar los riesgos que afectan a la organización. Esto incluye el uso de métricas para la toma de decisiones, el planeamiento estratégico, táctico y operacional, y la evaluación de programas de seguridad, auditorías y rendimiento.

2. Análisis de Riesgo: Se discute cómo analizar y evaluar los riesgos identificados. Esto incluye el uso de modelos y metodologías de evaluación y medición de riesgos, así como el análisis y aseguramiento del riesgo.

3. Control de Riesgo: Se aborda cómo controlar y mitigar los riesgos identificados. Esto incluye la implementación de controles de seguridad y la gestión de los riesgos.

4. Análisis de Capacidad: Se examinan las capacidades de",7.2,Políticas y Gobernanza en Ciberseguridad,MC1006,
qwen2.5-3b,open_ended,"¿Qué importancia tiene el principio de ""Seguridad por diseño"" en el ciclo de vida del software?","En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué importancia tiene el principio de ""Seguridad por diseño"" en el ciclo de vida del software?

Da una respuesta completa y explicativa.",Es un criterio clave para el aprovisionamiento de soluciones tecnológicas seguras y la planificación de requerimientos.,"En el curso Políticas y Gobernanza en Ciberseguridad de la Maestría en Ciberseguridad, el principio de ""Seguridad por diseño"" es crucial en el ciclo de vida del software debido a su papel en la minimización de riesgos de seguridad. Este principio se enfoca en incorporar la seguridad como una parte integral del proceso de diseño y desarrollo del software, en lugar de añadir seguridad como una tarea adicional o una característica opcional.

El principio de Seguridad por diseño tiene varias implicaciones importantes:

1. Reducción de vulnerabilidades: Al considerar la seguridad desde el principio, se pueden identificar y mitigar vulnerabilidades antes de que el software sea lanzado al mercado, lo que reduce el riesgo de ataques y exposición a amenazas.

2. Costos de seguridad: Implementar seguridad en el diseño y desarrollo del software puede reducir los costos de seguridad en el largo plazo, ya que minimiza la necesidad de parches y actualizaciones posteriores para corregir vulnerabilidades.

3. Eficiencia: Incorporar la seguridad desde el diseño puede hacer que el software sea más eficiente y fácil de mantener, ya que las decisiones de diseño se basan en criterios de seguridad desde el principio.

4. Compatibilidad con estándares: El principio de Seguridad por diseño ayuda a asegurar que el software cumpla con los estánd",7.19,Políticas y Gobernanza en Ciberseguridad,MC1006,
