model_key,category,question,composed_question,expected_answer,predicted_answer,generation_time_s,curso,codigo,error
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota representan las comprobaciones de lectura?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las comprobaciones de lectura?

Da una respuesta breve y directa, en una sola frase.",15%,"En el curso de Administración Financiera de Tecnologías de la Información de la Maestría en Gerencia de Tecnologías de la Información, las comprobaciones de lectura representan el 20% de la nota.",12.85,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,short_answer,¿Permite el curso la suficiencia?,"En el curso Administración Financiera de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"No, el curso de Administración Financiera de TI en la Maestría en Gerencia de Tecnologías de la Información no permite la suficiencia.",11.72,Administración Financiera de TI,MC1201,
deepseek-r1-14b-f16,short_answer,¿De qué curso de nivel II es requisito esta materia?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿De qué curso de nivel II es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6204 Administración y estrategia de proyectos II,"En el curso ""Administración y Estrategia de Proyectos I"" de la Maestría en Gerencia de Tecnologías de la Información, el requisito es el curso ""Administración y estrategia de proyectos I"" itself, ya que no se menciona otro curso específico como requisito en los documentos proporcionados.",14.13,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,short_answer,¿Cuál es el tipo de curso según los datos generales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuál es el tipo de curso según los datos generales?

Da una respuesta breve y directa, en una sola frase.",Teórico,"El curso ""Administración y Estrategia de Proyectos I"" es un curso teórico.",10.82,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,short_answer,¿En qué semestre del programa se ubica?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿En qué semestre del programa se ubica?

Da una respuesta breve y directa, en una sola frase.",3er semestre,El curso Administración y Estrategia de Proyectos I se ubica en el tercer semestre del programa de Maestría en Gerencia de Tecnologías de la Información.,11.93,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final corresponde a la escritura de dos ensayos individuales?

Da una respuesta breve y directa, en una sola frase.",30%,"En el curso ""Administración y Estrategia de Proyectos I"" de la Maestría en Gerencia de Tecnologías de la Información, el 30% de la nota final corresponde a la escritura de dos ensayos individuales.",13.04,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la evaluación es la resolución de casos prácticos?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación es la resolución de casos prácticos?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, el 40% de la evaluación corresponde a la resolución de casos prácticos.",12.8,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota vale la investigación sobre un tema seleccionado?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Administración y Estrategia de Proyectos I de la Maestría en Gerencia de Tecnologías de la Información, la investigación sobre un tema seleccionado vale el 20% de la nota.",12.54,Administración y Estrategia de Proyectos I,MC1203,
deepseek-r1-14b-f16,short_answer,¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Con cuántas faltas de asistencia injustificadas se reprueba el curso?

Da una respuesta breve y directa, en una sola frase.",4 faltas,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, se reprueba el curso con 4 faltas de asistencia injustificadas.",12.43,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota final representa la resolución de casos?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota final representa la resolución de casos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, la resolución de casos representa el 40% de la nota final.",12.37,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-f16,short_answer,¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Cuántos minutos después de la hora oficial de entrada se consideran para marcar ausencia?

Da una respuesta breve y directa, en una sola frase.",30 minutos,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, se consideran 30 minutos después de la hora oficial de entrada para marcar ausencia.",12.64,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la evaluación corresponde a la investigación bibliográfica?

Da una respuesta breve y directa, en una sola frase.",20%,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, el porcentaje de evaluación correspondiente a la investigación bibliográfica es del 20%.",12.7,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-f16,short_answer,¿Permite el curso la suficiencia?,"En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información permite la suficiencia.",11.72,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-f16,short_answer,"¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?","En el curso Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, ¿Qué porcentaje de la nota representan las pruebas cortas, comprobaciones y ensayos?

Da una respuesta breve y directa, en una sola frase.",40%,"En el curso de Planificación Estratégica de TI de la Maestría en Gerencia de Tecnologías de la Información, las pruebas cortas, comprobaciones y ensayos representan el 40% de la nota.",12.88,Planificación Estratégica de TI,MC2301,
deepseek-r1-14b-f16,short_answer,¿En qué periodo del plan de estudios se ubica?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿En qué periodo del plan de estudios se ubica?

Da una respuesta breve y directa, en una sola frase.",II Periodo,El curso Teoría de Autómatas se ubica en el II Periodo del Plan de Estudios de la Maestría en Computación con énfasis en Ciencias de la Computación.,12.26,Teoría de Autómatas,MC6003,
deepseek-r1-14b-f16,short_answer,¿Quién es el profesor titular del curso?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Erick Mata Montero,El profesor titular del curso Teoría de Autómatas de la Maestría en Computación es Erick Mata Montero.,11.24,Teoría de Autómatas,MC6003,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota final representa el examen final?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Qué porcentaje de la nota final representa el examen final?

Da una respuesta breve y directa, en una sola frase.",30%,El examen final representa el 30% de la nota final en el curso de Teoría de Autómatas.,11.15,Teoría de Autómatas,MC6003,
deepseek-r1-14b-f16,short_answer,¿Cuál es el porcentaje asignado al examen parcial?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Cuál es el porcentaje asignado al examen parcial?

Da una respuesta breve y directa, en una sola frase.",20%,"En el curso Teoría de Autómatas de la Maestría en Computación, el porcentaje asignado al examen parcial es del 20%.",11.83,Teoría de Autómatas,MC6003,
deepseek-r1-14b-f16,short_answer,¿Permite el curso la modalidad de suficiencia?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Permite el curso la modalidad de suficiencia?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso de Teoría de Autómatas de la Maestría en Computación permite la modalidad de suficiencia.",11.48,Teoría de Autómatas,MC6003,
deepseek-r1-14b-f16,short_answer,¿Quiénes son los autores principales del libro de texto base?,"En el curso Teoría de Autómatas de la Maestría en Computación, ¿Quiénes son los autores principales del libro de texto base?

Da una respuesta breve y directa, en una sola frase.",Hopcroft et al.,"Los autores principales del libro de texto base del curso Teoría de Autómatas son Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest y Clifford Stein.",12.2,Teoría de Autómatas,MC6003,
deepseek-r1-14b-f16,short_answer,¿De qué curso de redes es requisito esta materia?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿De qué curso de redes es requisito esta materia?

Da una respuesta breve y directa, en una sola frase.",MC-6006 Redes de Computadores Avanzadas,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, el curso de requisito es **MC6004-Sistemas Operativos Avanzados**.",12.24,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-f16,short_answer,¿Cuál es la duración mínima exigida para la presentación oral?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Cuál es la duración mínima exigida para la presentación oral?

Da una respuesta breve y directa, en una sola frase.",16 minutos,La duración mínima exigida para la presentación oral en el curso Sistemas Operativos Avanzados es de 16 minutos.,11.42,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-f16,short_answer,¿En qué formato deben confeccionarse los reportes de proyectos y el paper?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué formato deben confeccionarse los reportes de proyectos y el paper?

Da una respuesta breve y directa, en una sola frase.",IEEE Transactions,Los reportes de proyectos y el paper deben confeccionarse en formato IEEE Transactions utilizando LaTeX.,10.72,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-f16,short_answer,¿En qué idioma debe estar escrito el paper de investigación?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿En qué idioma debe estar escrito el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, el paper de investigación debe estar escrito en inglés.",11.44,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje total de la nota suman los tres proyectos programados?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Qué porcentaje total de la nota suman los tres proyectos programados?

Da una respuesta breve y directa, en una sola frase.",30%,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, los tres proyectos programados suman un total del 30% de la nota.",11.96,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-f16,short_answer,¿Quién es el profesor titular del curso?,"En el curso Sistemas Operativos Avanzados de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,El profesor titular del curso Sistemas Operativos Avanzados de la Maestría en Computación es Dr. Francisco J. Torres-Rojas.,11.59,Sistemas Operativos Avanzados,MC6004,
deepseek-r1-14b-f16,short_answer,¿En qué periodo del plan de estudios se imparte?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué periodo del plan de estudios se imparte?

Da una respuesta breve y directa, en una sola frase.",I Periodo,"En el curso Análisis de Algoritmos de la Maestría en Computación, se imparte en el primer período del plan de estudios.",11.49,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-f16,short_answer,¿En qué horario se dictan las clases los martes?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿En qué horario se dictan las clases los martes?

Da una respuesta breve y directa, en una sola frase.",6:00 p. m. a 8:50 p. m.,"En el curso Análisis de Algoritmos de la Maestría en Computación, las clases se dictan los martes a las 6:00 pm – 8:50 pm.",12.2,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-f16,short_answer,¿Quién es el profesor del curso?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Quién es el profesor del curso?

Da una respuesta breve y directa, en una sola frase.",José E. Araya,"El profesor del curso Análisis de Algoritmos de la Maestría en Computación es José E. Araya, Ph.D.",11.36,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota final representan las tareas e investigaciones?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan las tareas e investigaciones?

Da una respuesta breve y directa, en una sola frase.",50%,"En el curso Análisis de Algoritmos de la Maestría en Computación, las tareas e investigaciones representan el 50% de la nota final.",11.92,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Qué porcentaje de la evaluación corresponde a los exámenes parciales?

Da una respuesta breve y directa, en una sola frase.",50%,"En el curso Análisis de Algoritmos de la Maestría en Computación, los exámenes parciales representan el 50% de la evaluación.",12.01,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-f16,short_answer,¿Cuál es el libro de texto de carácter obligatorio?,"En el curso Análisis de Algoritmos de la Maestría en Computación, ¿Cuál es el libro de texto de carácter obligatorio?

Da una respuesta breve y directa, en una sola frase.",Fundamentos de Algoritmia de Brassard y Bratley,"El libro de texto obligatorio para el curso Análisis de Algoritmos de la Maestría en Computación es ""Introduction to Algorithms"" de Cormen, Leiserson, Rivest y Stein.",12.31,Análisis de Algoritmos,MC6102,
deepseek-r1-14b-f16,short_answer,¿Es este curso obligatorio o electivo?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Es este curso obligatorio o electivo?

Da una respuesta breve y directa, en una sola frase.",Electivo,El curso Diseño de Experimentos de la Maestría en Computación es obligatorio.,10.59,Diseño de Experimentos,MC6104,
deepseek-r1-14b-f16,short_answer,¿De qué curso de Seminario de Investigación es requisito?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿De qué curso de Seminario de Investigación es requisito?

Da una respuesta breve y directa, en una sola frase.",MC-7203 – Seminario de Investigación - Tesis II,"En el curso Diseño de Experimentos de la Maestría en Computación, el requisito es el curso de Seminario de Investigación Tesis II (MC-7203).",12.05,Diseño de Experimentos,MC6104,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota final representan los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota final representan los proyectos?

Da una respuesta breve y directa, en una sola frase.",35%,"En el curso Diseño de Experimentos de la Maestría en Computación, los proyectos representan el 35% de la nota final.",11.38,Diseño de Experimentos,MC6104,
deepseek-r1-14b-f16,short_answer,¿En qué idioma deben escribirse los reportes de los proyectos?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿En qué idioma deben escribirse los reportes de los proyectos?

Da una respuesta breve y directa, en una sola frase.",Inglés,"En el curso Diseño de Experimentos de la Maestría en Computación, los reportes de los proyectos deben escribirse en inglés.",13.56,Diseño de Experimentos,MC6104,
deepseek-r1-14b-f16,short_answer,¿Permite el curso la suficiencia?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Permite el curso la suficiencia?

Da una respuesta breve y directa, en una sola frase.",No,"Sí, el curso Diseño de Experimentos de la Maestría en Computación permite la suficiencia.",10.92,Diseño de Experimentos,MC6104,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota corresponde al segundo examen parcial?,"En el curso Diseño de Experimentos de la Maestría en Computación, ¿Qué porcentaje de la nota corresponde al segundo examen parcial?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Diseño de Experimentos de la Maestría en Computación, el segundo examen parcial corresponde al 25% de la nota.",11.59,Diseño de Experimentos,MC6104,
deepseek-r1-14b-f16,short_answer,¿Cuál es el correquisito obligatorio de este curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Cuál es el correquisito obligatorio de este curso?

Da una respuesta breve y directa, en una sola frase.",MC-7205 Tema Selecto de Investigación,"El curso ""Introducción a la Investigación"" de la Maestría en Computación no tiene un correquisito obligatorio, ya que no se menciona ninguno en los documentos proporcionados.",12.17,Introducción a la Investigación,MC7201,
deepseek-r1-14b-f16,short_answer,¿Qué porcentaje de la nota final representa la presentación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué porcentaje de la nota final representa la presentación?

Da una respuesta breve y directa, en una sola frase.",25%,"En el curso Introducción a la Investigación de la Maestría en Computación, la presentación representa un 25% de la nota final.",11.57,Introducción a la Investigación,MC7201,
deepseek-r1-14b-f16,short_answer,¿Qué herramienta es obligatoria para preparar las presentaciones?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Qué herramienta es obligatoria para preparar las presentaciones?

Da una respuesta breve y directa, en una sola frase.",Beamer,"En el curso Introducción a la Investigación de la Maestría en Computación, la herramienta obligatoria para preparar las presentaciones es Beamer.",11.66,Introducción a la Investigación,MC7201,
deepseek-r1-14b-f16,short_answer,¿En qué idioma debe escribirse el paper de investigación?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿En qué idioma debe escribirse el paper de investigación?

Da una respuesta breve y directa, en una sola frase.",Inglés,"En el curso Introducción a la Investigación de la Maestría en Computación, el paper de investigación debe escribirse en inglés.",11.37,Introducción a la Investigación,MC7201,
deepseek-r1-14b-f16,short_answer,¿Quién es el profesor titular del curso?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Quién es el profesor titular del curso?

Da una respuesta breve y directa, en una sola frase.",Dr. Francisco J. Torres-Rojas,El profesor titular del curso Introducción a la Investigación de la Maestría en Computación es Dr. Francisco J. Torres-Rojas.,11.45,Introducción a la Investigación,MC7201,
deepseek-r1-14b-f16,short_answer,¿Permite el curso la posibilidad de reconocimiento?,"En el curso Introducción a la Investigación de la Maestría en Computación, ¿Permite el curso la posibilidad de reconocimiento?

Da una respuesta breve y directa, en una sola frase.",Sí,"Sí, el curso Introducción a la Investigación de la Maestría en Computación permite la posibilidad de reconocimiento.",11.14,Introducción a la Investigación,MC7201,
deepseek-r1-14b-f16,open_ended,¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cuál es el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC)?

Da una respuesta completa y explicativa.",Facilitar la distinción de vectores de ataque y permitir una toma de decisiones más precisa en la respuesta a incidentes.,"En el curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad, el propósito principal de integrar inteligencia artificial en un Centro de Operaciones en Seguridad (SOC) es mejorar la eficiencia y precisión en la detección y respuesta a incidentes de seguridad cibernética. La inteligencia artificial (IA) se utiliza para analizar grandes volúmenes de datos en tiempo real, identificar patrones, detectar amenazas potenciales y automatizar procesos, lo que permite a los profesionales de seguridad tomar decisiones más rápidas y efectivas. Además, la IA puede ayudar a reducir el riesgo de falsos positivos y negativos, optimizando los recursos y mejorando la capacidad de respuesta ante amenazas complejas y avanzadas.",21.43,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-f16,open_ended,¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué temas matemáticos específicos debe dominar el estudiante para tener un buen desempeño?

Da una respuesta completa y explicativa.","Conceptos de estadística y cálculo diferencial integral, como distribuciones de probabilidad, regresiones y optimización.","Para tener un buen desempeño en el curso **Análisis de Datos en Ciberseguridad** de la Maestría en Ciberseguridad, el estudiante debe dominar los siguientes temas matemáticos específicos:

### 1. **Estadística y Probabilidad**
   - **Distribuciones de Probabilidad**: Comprender distribuciones como la normal, binomial, t-student, chi-cuadrado, etc., es fundamental para analizar datos categóricos y continuos.
   - **Pruebas de Hipótesis**: Saber cómo realizar y interpretar pruebas estadísticas (como la t de Student, ANOVA, chi-cuadrado) es esencial para evaluar diferencias significativas entre grupos.
   - **Regresión**: Conocer regresión lineal simple y logarítmica permite modelar relaciones entre variables y预decir tendencias.
   - **Validación Cruzada**: Este método es clave para evaluar el rendimiento de los modelos y evitar el sobreajuste.

### 2. **Cálculo Diferencial e Integral**
   - **Optimización**: Los algoritmos de aprendizaje automático y la minería de datos requieren una comprensión sólida de técnicas de optimización, como la minimización de funciones objetivo.
   - **Funciones y Modelos Matemáticos**:",29.88,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-f16,open_ended,¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Cómo contribuye este curso a la perfilación del comportamiento humano y de software?

Da una respuesta completa y explicativa.","Provee técnicas de detección de anomalías, minería de datos en tiempo real y procesamiento distribuido para analizar grandes volúmenes de datos.","El curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad contribuye significativamente a la perfilación del comportamiento humano y de software a través de varias técnicas y herramientas avanzadas. Aquí están los aspectos clave:

1. **Análisis de Anomalías**: El curso enseña cómo detectar y analizar anomalías en grandes conjuntos de datos, lo que permite identificar comportamientos anómalos tanto en usuarios humanos como en software. Esto es esencial para detectar amenazas y actividades fraudulentas.

2. **Minería de Datos en Tiempo Real (Stream Mining)**: Se utiliza para procesar datos en tiempo real, lo que facilita la identificación de patrones y comportamientos emergentes. Esto es útil para monitorear actividades en tiempo real y responder rápidamente a posibles amenazas.

3. **Procesamiento de Datos Distribuidos**: A través de herramientas como Map-Reduce y Spark, el curso capacita a los estudiantes para analizar grandes volúmenes de datos distribuidos, lo que es crucial para comprender comportamientos complejos en sistemas grandes y dispersos.

4. **Ingeniería Inversa Automatizada**: Esta técnica permite analizar y modificar programas para entender su comportamiento, lo que es útil para detectar vulnerabilidades y manipular software malicioso.

5",30.02,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-f16,open_ended,¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué capacidades desarrolla el estudiante respecto al diagnóstico de software?

Da una respuesta completa y explicativa.",La capacidad de desarrollar soluciones para el descubrimiento de conocimiento y análisis de amenazas mediante herramientas de análisis de datos.,"En el curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad, el estudiante desarrolla las siguientes capacidades relacionadas con el diagnóstico de software:

1. **Aplicación de Algoritmos de Aprendizaje Automático**: El estudiante aprende a utilizar algoritmos de aprendizaje automático para analizar múltiples fuentes de datos, como bitácoras de software, código fuente y trazas de red, con el fin de detectar amenazas y diagnosticar problemas en el software.

2. **Análisis de Anomalías**: Se capacita para identificar y analizar anomalías en bitácoras de sistemas, lo que le permite detectar comportamientos fraudulentos o inusuales que puedan indicar una amenaza cibernética.

3. **Perfilación de Comportamiento**: El estudiante aprende a construir perfiles de comportamiento de personas y software, respetando la privacidad, lo que le permite optimizar los controles de seguridad y mejorar la detección de amenazas.

4. **Uso de Herramientas de Análisis**: Utiliza herramientas de software avanzadas para el análisis de datos, lo que le permite realizar un diagnóstico más eficiente y preciso del software en cuestión.

5. **Resolución de Problemas Técnicos**:",30.01,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-f16,open_ended,¿En qué consiste la metodología de evaluación práctica del curso?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿En qué consiste la metodología de evaluación práctica del curso?

Da una respuesta completa y explicativa.",Se basa principalmente en laboratorios (75% de la nota) y la resolución de casos de estudio (20%).,"La metodología de evaluación práctica del curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad se compone de tres componentes principales:

1. **Laboratorios (75%)**:
   - Los laboratorios son la parte más importante de la evaluación, representando el 75% de la calificación total.
   - En estos laboratorios, los estudiantes aplican los conceptos teóricos aprendidos en clase a través de实践活动, como el desarrollo de soluciones para detectar anomalías, analizar datos en tiempo real y construir perfiles de comportamiento.
   - Esto permite a los estudiantes adquirir habilidades prácticas y familiarizarse con herramientas de análisis de datos utilizadas en el campo de la ciberseguridad.

2. **Resolución de casos de estudio (20%)**:
   - Los estudiantes deben resolver casos de estudio relacionados con la detección de anomalías, la identificación de perfiles de comportamiento y la minería de datos en tiempo real.
   - Esto fomenta la aplicación de los conocimientos adquiridos en situaciones reales y mejora su capacidad para enfrentar desafíos prácticos en ciberseguridad.

3. **Reporte de lecturas (5%)**:
   - Los estudiantes deben presentar un reporte basado en la lectura de art",30.04,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-f16,open_ended,¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?,"En el curso Análisis de Datos en Ciberseguridad de la Maestría en Ciberseguridad, ¿Qué técnicas de minería de datos se aplican específicamente para el procesamiento en tiempo real?

Da una respuesta completa y explicativa.","Se estudian los filtros de Bloom, hashes localmente sensibles y árboles de Hoeffding.","En el curso ""Análisis de Datos en Ciberseguridad"" de la Maestría en Ciberseguridad, se aplican varias técnicas de minería de datos en tiempo real (stream mining) para el procesamiento de datos. Algunas de las técnicas específicas mencionadas en el documento incluyen:

1. **Identificación de Información Relevante**: Se enfoca en detectar patrones o eventos significativos en los flujos de datos en tiempo real.

2. **Filtros de Bloom**: Son utilizados para reducir el volumen de datos y mantener solo la información relevante, optimizando el procesamiento.

3. **Hashes Localmente Sensibles (LSH)**: Sirven para aproximar y comparar datos de manera eficiente, facilitando la detección de anomalías.

4. **Árboles de Hoeffding**: Son estructuras de datos utilizadas para tomar decisiones rápidas en tiempo real, basadas en muestras estadísticas de los datos.

Estas técnicas se integran para permitir la detección de amenazas y anomalías en tiempo real, lo que es esencial para la ciberseguridad.",26.8,Análisis de Datos en Ciberseguridad,MC1001,
deepseek-r1-14b-f16,open_ended,¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?,"En el curso Seguridad y Criptografía de la Maestría en Ciberseguridad, ¿Qué rol desempeña la criptografía en la infraestructura de Internet actual?

Da una respuesta completa y explicativa.","Actúa como el medio para asegurar la confidencialidad, autenticidad e integridad de las comunicaciones y los datos almacenados.","La criptografía desempeña un papel fundamental en la infraestructura de Internet actual, garantizando la confidencialidad, autenticidad y integridad de las comunicaciones y datos. En el curso ""Seguridad y Criptografía"" de la Maestría en Ciberseguridad, se estudian tecnologías y protocolos criptográficos que son esenciales para la seguridad en línea. Algunos de los roles clave de la criptografía en Internet incluyen:

1. **Protección de Datos en Transmisión**: Los protocolos como SSL/TLS utilizan criptografía para cifrar los datos durante su传输, evitando que sean interceptados y leídos por terceros no autorizados.

2. **Autenticación de Usuarios**: La criptografía se utiliza para verificar la identidad de los usuarios y los servidores, asegurando que las comunicaciones sean realizadas con las partes correctas.

3. **Integridad de Datos**: A través de funciones de hash y firmas digitales, la criptografía asegura que los datos no hayan sido alterados durante su传输.

4. **Privacidad y Anonimato**: En aplicaciones como correo electrónico cifrado y redes privadas virtuales (VPNs), la criptografía protege la privacidad de los usuarios, permitiendo transacciones y comunicaciones anónimas.

5. **Seguridad de",30.13,Seguridad y Criptografía,MC1003,
